transaction_id,transaction_date,customer_id,card_type,amount,merchant_category,merchant_country,transaction_channel,device_type,is_international,is_card_present,transactions_last_24h,average_amount_30d,risk_score,is_fraud
CC00007571,2025-06-22 12:16:18,C001826,amex,116.2,travel,Australia,POS,ios,,1,7,123,9,0
CC00001968,2025-07-01 15:51:54,C000063,visa,360.13,fuel,Germany,pos,windows,0,1,6,416.7,18,0
CC00003339,2025-06-23 06:03:58,C000700,visa,487.64,fuel,United States,atm,android,0,1,0,119.58,19,0
CC00009531,2025-02-27 16:36:04,C003113,amex,114.68,utilities,United Kingdom,mobile_app,mac,0,0,0,73.63,26,0
CC00004728,2025-04-12 06:24:18,C000605,visa,715.12,electronics,Canada,website,windows,0,1,3,111.89,17,0
CC00009348,2025-08-10 23:18:42,C000296,amex,129.17,entertainment,UAE,website,other,0,1,2,329.03,9,0
CC00003676,2025-08-21 10:24:39,C000051,visa,44.76,fashion,INDIA,website,ios,0,1,1,79.02,13,0
CC00005903,2025-05-22 18:22:47,C003394,amex,369.99,fuel,Germany,pos,other,0,1,0,277.33,16,0
CC00000173,2025-07-16 19:35:55,C001131,amex,127.54,utilities,United Kingdom,website,android,0,0,5,112.85,29,0
CC00004008,2025-04-17 16:36:22,C000262,mastercard,38.9,travel,United States,mobile_app,other,0,1,0,245.17,23,0
CC00000538,2025-07-16 01:52:22,C003407,visa,91.48,electronics,India,website,mac,0,0,6,69.67,23,0
CC00004307,2025-08-08 03:29:05,C000900,rupay,164.66,pharmacy,Singapore,website,windows,0,1,0,203.42,20,0
CC00011065,2025-08-29 22:32:02,C001564,amex,553.76,travel,Singapore,website,mac,0,1,6,73.58,20,0
CC00001827,2025-03-16 06:10:29,C001802,rupay,428.65,electronics,India,website,other,1,0,7,329.46,37,0
CC00002789,2025-09-21 15:50:05,C001175,rupay,1058.56,pharmacy,Germany,mobile_app,other,0,1,4,188.94,17,0
CC00004926,2025-05-08 00:27:24,C002640,amex,128.75,restaurant,United States,atm,android,0,0,3,171.95,28,0
CC00009052,2025-08-08 08:04:45,C001937,rupay,39.14,fuel,Canada,atm,mac,0,0,4,149.92,32,0
CC00010569,2025-05-19 04:20:09,C001200,amex,157.01,grocery,Germany,website,ios,0,1,5,179.68,24,0
CC00010166,2025-07-12 13:08:44,C000489,amex,70.47,restaurant,United Kingdom,pos,mac,0,0,6,526.81,33,0
CC00000496,2025-04-13 23:52:24,C001442,visa,222.82,fashion,Canada,pos,windows,0,1,2,116.77,16,0
CC00000360,2025-06-30 20:36:34,C003054,rupay,101.51,travel,Australia,pos,windows,0,1,5,187.62,26,0
CC00003686,2025-08-26 04:15:57,C001788,visa,207.26,utilities,United Kingdom,website,windows,0,0,5,276.7,20,0
CC00006394,2025-02-28 23:59:04,C002119,visa,1270.75,utilities,Canada,atm,mac,0,1,4,264.26,23,0
CC00001229,2025-08-02 17:40:19,C003427,visa,96.22,restaurant,UAE,mobile_app,android,0,1,8,79.33,24,0
CC00003640,2025-12-27 05:53:39,C000708,visa,466.23,travel,United States,atm,other,0,0,7,197.85,22,0
CC00000612,2025-01-15 04:48:22,C002508,mastercard,400.56,entertainment,Australia,mobile_app,windows,0,0,5,165.08,36,0
CC00002082,2025-01-20 02:41:47,C000134,visa,146.83,travel,United Kingdom,website,ios,0,0,8,124.38,22,0
CC00003342,2025-10-12 23:06:31,C000180,amex,18.04,restaurant,United States,website,android,0,1,9,150.75,13,0
CC00007003,2025-11-23 12:05:34,C002973,mastercard,128.63,grocery,Canada,atm,android,0,1,6,187.64,18,0
CC00009447,2025-08-23 23:31:33,C000411,rupay,277.37,pharmacy,United Kingdom,mobile_app,other,0,1,4,105.65,10,0
CC00005123,2025-04-27 05:41:39,C001659,rupay,64.26,entertainment,United Kingdom,website,mac,0,1,6,128.03,19,0
CC00007816,2025-04-23 12:11:27,C002986,visa,529.91,restaurant,India,pos,ios,0,0,13,169.94,55,0
CC00005993,2025-07-06 23:43:25,C002086,amex,119.24,grocery,UAE,atm,other,0,1,,439.38,24,0
CC00001610,2025-03-17 04:10:49,C002066,amex,138.57,pharmacy,United States,pos,other,0,0,10,201.25,22,0
CC00007557,2025-01-20 22:49:15,C001642,amex,115.02,entertainment,UAE,mobile_app,android,1,1,9,83,41,0
CC00004746,2025-02-07 02:57:30,C003066,mastercard,100.25,pharmacy,United Kingdom,mobile_app,windows,0,1,8,324.73,20,0
CC00005315,2025-10-13 05:04:10,C000898,amex,1174.32,fuel,United States,mobile_app,other,0,1,6,160.24,24,0
CC00000453,2025-12-03 10:20:48,C000623,rupay,135.65,pharmacy,Singapore,mobile_app,windows,0,0,6,211.13,30,0
CC00009355,2025-04-26 06:56:16,C001581,rupay,153.8,electronics,Germany,atm,mac,0,0,2,110.35,29,0
CC00010296,2025-09-15 05:48:19,C002364,mastercard,58.9,travel,Australia,atm,mac,0,1,8,99.53,13,0
CC00011714,2025-06-13 09:33:51,C001645,amex,38.68,entertainment,United Kingdom,website,windows,0,0,4,189.51,25,0
CC00001464,2025-05-29 23:33:33,C000362,visa,44.71,pharmacy,India, atm ,mac,0,0,2,118.46,35,0
CC00010091,2025-12-04 17:33:10,C002398,mastercard,40.24,restaurant,United Kingdom,atm,windows,0,1,5,460.88,11,0
CC00010536,2025-01-13 01:17:13,C001763,rupay,186.11,travel,Singapore,mobile_app,android,0,1,1,189.7,26,0
CC00009459,2025-11-10 14:39:00,C002995,visa,676.74,restaurant,Germany,mobile_app,android,0,0,3,410.2,21,0
CC00007455,2025-09-18 11:10:04,C002648,amex,85.27,electronics,Canada,mobile_app,windows,0,1,1,177.38,21,0
CC00009169,2025-06-18 03:24:31,C001879,visa,224.85,electronics,Australia,website,ios,0,1,,327.08,14,0
CC00009039,2025-04-14 03:26:34,C001841,rupay,311.45,travel,United Kingdom,pos,android,0,0,0,813.49,31,0
CC00003293,2025-10-24 15:52:12,C001869,visa,254.01,fashion,United Kingdom,pos,android,0,1,7,,8,0
CC00005707,2025-07-09 09:25:00,C000373,visa,642.09,fashion,United States,website,IOS,0,1,,115.26,17,0
CC00006201,06/08/2025,C000827,rupay,428.08,pharmacy,UAE,mobile_app,android,0,1,2,599.61,13,0
CC00008765,2025-07-05 12:57:10,C003140,rupay,267.22,entertainment,United States,website,other,1,1,0,57.09,32,0
CC00001221,2025-10-10 02:57:42,C000658,mastercard,92.02,utilities,Germany,pos,other,0,0,4,81.52,29,0
CC00001898,2025-05-27 16:01:40,C003012,rupay,77.99,ELECTRONICS,Canada,mobile_app,ios,0,1,6,435.03,20,0
CC00003862,2025-06-29 12:42:37,C000266,rupay,39.97,travel,United States,mobile_app,other,0,1,1,182.01,12,0
CC00005843,2025-04-22 01:11:34,C003269,mastercard,1468.49,fashion,UAE,website,other,0,1,6,116.01,14,0
CC00003216,2025-01-03 11:03:36,C002791,visa,132.64,restaurant,Australia,pos,ios,0,1,5,250.25,8,0
CC00008678,2025-09-09 05:54:53,C001258,amex,133.01,fuel,India,pos,windows,0,1,0,257.77,13,0
CC00001729,2025-04-09 20:39:17,C000756,visa,130.37,entertainment,Canada,website,other,0,0,9,116.24,24,0
CC00002347,2025-12-01 03:34:36,C002353,amex,789.02,pharmacy,Australia,website,windows,0,1,3,82.02,10,0
CC00004434,2025-06-23 23:58:04,C003084,rupay,201.54,pharmacy,Australia,atm,other,0,0,6,180.15,33,0
CC00002282,2025-04-30 16:37:08,C002871,visa,299.12,electronics,SINGAPORE,atm,windows,0,0,4,442.49,25,0
CC00008745,2025-06-25 15:18:11,C000268,rupay,21.36,entertainment,United Kingdom,mobile_app,ios,0,0,0,66.03,20,0
CC00004515,2025-09-08 21:05:53,C001029,amex,131.84,utilities,India,mobile_app,mac,0,0,8,93.58,27,0
CC00001692,2025-07-09 19:29:12,C001704,rupay,518.24,fuel,Germany,mobile_app,android,0,1,3,157.51,17,0
CC00009918,2025-05-22 15:41:44,C000761,mastercard,249.67,restaurant,United States,atm,ios,0,1,1,289.14,19,0
CC00005547,2025-04-20 12:01:27,C000668,rupay,293.08, fashion ,Germany,website,windows,0,1,3,220.98,8,0
CC00007485,2025-10-03 21:37:29,C001402,amex,151.26,pharmacy,Canada,mobile_app,other,0,0,0,235.62,25,0
CC00006049,not_available,C002014,amex,125.21,grocery,Canada,pos,windows,0,1,4,122.43,19,0
CC00011826,2025-10-20 12:00:09,C002071,amex,808.71,electronics,Canada,website,mac,0,0,0,69.3,20,0
CC00006957,2025-03-26 14:28:37,C002903,mastercard,176.05,travel,United Kingdom,atm,mac,0,1,3,62.38,10,0
CC00006403,2025-01-27 00:20:10,C001514,amex,187.22,entertainment,United Kingdom,pos,other,0,0,2,223.48,35,0
CC00007407,2025-11-06 02:22:47,C001035,rupay,700.8,pharmacy,UAE,mobile_app,android,0,0,2,434.91,29,0
CC00005674,2025-03-05 19:52:26,C003074,rupay,120.95,grocery,Germany,website,android,0,1,7,454.97,11,0
CC00004734,2025-11-20 15:30:10,C000782,mastercard,99.27,entertainment,Singapore,website,windows,1,1,1,409.76,36,0
CC00005116,2025-08-11 22:29:40,C000990,rupay,530.22,fuel,United States,website,windows,0,0,1,145.59,20,0
CC00001863,2025-11-08 18:19:09,C001013,rupay,129.75,fashion,United Kingdom,atm,windows,0,1,0,118.29,19,0
CC00008814,2025-06-23 22:44:07,C002337,amex,1172.02,entertainment,United States,mobile_app,android,0,0,7,114.02,25,0
CC00000198,2025-01-27 20:11:42,C000654,rupay,87.94,,Germany,website,other,0,1,5,203.87,13,0
CC00010396,2025-11-04 21:45:29,C002755,rupay,188.65,electronics,Australia,website,android,,0,4,231.83,21,0
CC00009359,2025-09-21 04:56:06,C002304,amex,79.08,pharmacy,Germany,mobile_app,ios,0,0,2,145.96,34,0
CC00010602,2025-09-22 09:13:35,C002518,rupay,50.88,travel,United States,mobile_app,mac,0,0,5,306.8,28,0
CC00008505,2025-02-25 06:22:32,C002890,mastercard,284.76,fuel,Singapore,atm,android,0,1,9,133.01,19,0
CC00011651,2025-01-23 18:08:33,C001823,amex,165.96,travel,United Kingdom,atm,windows,0,1,3,169.86,9,0
CC00005050,2025-12-02 02:10:08,C000318,visa,94.04,pharmacy,India,atm,windows,1,0,2,107.43,48,0
CC00006816,2025-12-09 06:34:53,C002562,rupay,70.05,restaurant,Australia,atm,android,0,1,1,301.16,21,0
CC00000231,2025-06-02 09:19:48,C001444,rupay,69.25,restaurant,Australia,website,mac,0,0,6,207.47,20,0
CC00011218,2025-03-03 13:49:23,C003413,visa,92.53,travel,UAE,mobile_app,mac,0,1,8,406.61,12,0
CC00010210,2025-12-27 18:49:45,C001030,mastercard,367.83,restaurant,Australia,mobile_app,windows,0,1,7,103.43,20,0
CC00011658,2025-10-09 18:56:31,C001895,visa,41.89,entertainment,United States,mobile_app,mac,0,1,6,208.66,14,0
CC00003754,2025-07-18 21:10:17,C002586,mastercard,161.64,electronics,Australia,website,windows,0,1,9,250.44,14,0
CC00006742,2025-06-09 20:29:34,C001223,rupay,128.56,fashion,Canada,mobile_app, windows ,0,1,7,99.69,22,1
CC00010672,2025-10-27 19:32:24,C002678,visa,200.58,electronics,UAE,pos,mac,0,1,0,54.11,25,0
CC00009421,2025-01-03 07:59:30,C001095,rupay,266.93,restaurant,India,atm,ios,0,1,0,153.46,15,0
CC00010818,2025-08-15 10:11:05,C001442,amex,78.58,fuel,Australia,pos,mac,1,1,4,168.6,31,0
CC00006363,2025-01-07 06:38:31,C001371,rupay,219.42,fashion,United Kingdom, pos ,mac,0,0,5,115.42,29,0
CC00009747,2025-01-20 13:12:17,C003008,amex,36.37,travel,India,website,windows,1,1,6,76.63,42,0
CC00011960,2025-05-21 17:04:30,C002735,rupay,2204.02,grocery,United States,website,other,1,1,7,245.12,61,0
CC00009766,2025-12-24 00:55:05,C001106,rupay,223.18,grocery,United Kingdom,atm,mac,0,1,4,50.25,16,0
CC00005675,2025-04-11 10:48:39,C003211,amex,89.51,fashion,United Kingdom,mobile_app,other,0,0,4,118.84,22,0
CC00004898,2025-07-06 17:21:18,C000094,rupay,82.84,restaurant,United States,mobile_app,mac,0,1,1,170.42,25,0
CC00010553,2025-10-04 11:49:07,C002517,amex,130.47,fashion,UAE,pos,ios,0,0,8,60.36,37,0
CC00006495,2025-05-26 12:42:09,C001945,amex,327.78,travel,Singapore,atm,windows,0,0,0,77.36,34,0
CC00006223,2025-10-29 20:50:51,C002513,visa,47.51,restaurant,Singapore, atm ,windows,0,1,3,368.5,21,0
CC00002654,2025-01-14 16:40:21,C001452,rupay,378.49,fashion,United States,website,windows,0,1,3,274.96,17,0
CC00007701,2025-08-26 22:05:00,C002457,rupay,198.43,restaurant,Singapore,website,android,0,1,3,87.06,12,0
CC00001691,2025-06-02 03:48:27,C003118,visa,28,fashion,United States,mobile_app,ios,0,1,9,138.63,22,0
CC00011885,2025-10-13 22:24:09,C000687,mastercard,67.11,utilities,UAE,website,mac,0,1,9,235.29,20,0
CC00002597,2025-04-05 00:08:58,C000133,mastercard,75.28,utilities,, pos ,ios,0,1,3,130.53,12,0
CC00002947,2025-09-27 11:05:37,C002882,mastercard,278.75,electronics,CANADA,website,ios,0,1,5,140.54,25,0
CC00005984,2025-08-07 20:28:29,C001637,amex,,electronics,India,mobile_app,android,0,0,4,112.8,32,0
CC00003649,2025-11-25 22:22:43,C002328,rupay,847.56,entertainment,Singapore,mobile_app,ios,1,1,3,157.29,33,0
CC00006518,2025-09-24 01:00:07,C003417,visa,443.58,travel,Germany,atm,ios,1,1,5,86.24,38,0
CC00005297,16/12/2025,C000600,mastercard,101.17,grocery,Germany,mobile_app,android,0,0,1,157.65,29,0
CC00000159,2025-02-13 08:06:46,C001642,rupay,508.63,grocery,GERMANY,atm,other,0,1,2,394.96,9,0
CC00009420,2025-11-27 16:21:17,C003376,visa,205.6,utilities,United States,mobile_app,ios,0,1,6,96.97,24,0
CC00008327,2025-02-09 01:12:04,C002124,mastercard,189.62,electronics,UAE,mobile_app,other,0,1,8,109.1,10,0
CC00007649,2025-05-19 02:03:08,C003462,rupay,65.3,fashion,India,website,other,0,0,5,219.96,32,0
CC00001235,2025-03-12 03:22:31,C003453,mastercard,448.47,entertainment,Australia,pos,android,0,1,3,211.41,25,0
CC00004848,2025-06-11 22:37:42,C001636,rupay,125.61,pharmacy,United Kingdom,website,ANDROID,0,1,5,193.96,14,0
CC00002797,2025-07-14 05:08:39,C002375,rupay,151.28,travel,UAE,atm,mac,0,1,5,350.45,26,0
CC00007073,2025-12-28 02:15:41,C000065,visa,32.96,fashion,Germany,mobile_app,windows,0,0,8,231.05,36,0
CC00000402,2025-10-02 10:22:09,C001702,amex,744.68,grocery,Canada,website,other,0,1,6,42.42,19,0
CC00009565,2025-08-09 05:11:35,C000493,amex,177.62,utilities,United Kingdom,mobile_app,ios,0,1,5,268.04,9,0
CC00009792,2025-08-13 10:58:38,C002094,amex,96.67,pharmacy,India,pos,android,0,0,6,76.76,37,0
CC00000505,2025-03-12 13:03:12,C000848,visa,100.22,electronics,United States,website,android,0,1,1,343.3,13,0
CC00005044,2025-04-24 03:01:13,C001708,mastercard,26.6,fashion,United Kingdom,website,android,0,1,0,56.39,9,0
CC00001642,2025-06-14 01:48:13,C001651,mastercard,71.17,pharmacy,United Kingdom,pos,ios,0,1,,71.38,14,0
CC00011800,2025-03-02 08:59:28,C001212,visa,93.26,restaurant,India,atm,windows,0,1,8,195.21,17,0
CC00008168,2025-12-28 20:07:38,C003188,rupay,1294.57,travel,Germany,pos,windows,0,1,1,323.51,26,0
CC00005969,2025-01-29 12:49:12,C002637,visa,84.5,utilities,Germany,website,ios,1,0,2,317.75,43,0
CC00000077,2025-10-22 00:47:17,C001690,amex,120.1,grocery,United Kingdom,pos,windows,0,1,2,146.25,15,0
CC00004625,2025-11-02 21:25:44,C001375,amex,110.19,fashion,Australia,pos,windows,1,1,6,113.59,41,0
CC00007953,2025-03-13 10:47:45,C002454,rupay,265.1,fashion,United Kingdom,pos,windows,0,0,7,190.14,30,0
CC00009450,2025-12-12 18:48:13,C000562,mastercard,429.95,fashion,United Kingdom,website,android,0,0,9,55.43,24,0
CC00010593,2025-10-24 03:01:03,C001744,amex,78.89,electronics,United Kingdom,atm,other,0,0,3,254.11,19,0
CC00005910,2025-02-05 15:44:52,C002992,rupay,193.94,grocery,United Kingdom,atm,ios,0,1,4,179.97,19,0
CC00003865,2025-10-18 01:49:43,C002579,amex,234.57,restaurant,Germany,website,ios,0,1,4,185.98,16,0
CC00005925,2025-08-14 09:48:32,C000676,mastercard,325.13,pharmacy,Australia,atm,android,1,0,2,179.04,39,0
CC00002243,2025-05-17 17:48:23,C002567,rupay,73.91,pharmacy,United Kingdom,atm,ios,0,1,5,171.41,13,0
CC00009822,2025-08-28 12:49:52,C002983,amex,64.48,entertainment,United States,mobile_app,other,1,1,3,233.42,27,1
CC00001193,2025-12-08 00:11:48,C001053,mastercard,84.49,utilities,United Kingdom,pos,mac,0,1,9,94.77,16,0
CC00009323,2025-01-27 12:20:23,C000208,mastercard,1575.32,entertainment,United States,pos,windows,0,1,5,288.83,25,0
CC00005086,2025-07-27 06:27:31,C002181,rupay,234.32,pharmacy,Canada,pos,other,0,1,0,114.82,18,0
CC00004877,2025-05-20 10:56:45,C000896,amex,222.7,restaurant,Germany,atm,mac,1,0,5,219.02,42,0
CC00004581,2025-05-18 10:36:57,C003190,rupay,94.37,utilities,Singapore,website,android,0,0,7,125.54,31,0
CC00011878,2025-01-27 04:20:13,C000073,mastercard,644.44,grocery,India,website,mac,0,0,9,402.87,33,0
CC00009202,2025-10-22 10:25:13,C000634,rupay,,utilities,Singapore,atm,ios,0,1,7,78.77,10,0
CC00005818,2025-10-09 16:11:16,C000152,rupay,123.9,restaurant,India,pos,other,1,0,3,402.49,43,1
CC00009866,2025-02-12 22:33:11,C003395,amex,89.68,pharmacy,UAE,website,other,0,0,5,172.48,24,0
CC00006036,2025-11-14 16:24:35,C001273,mastercard,1800.69,restaurant,UAE,pos,android,0,1,4,88.47,20,0
CC00003964,2025-10-31 01:20:04,C001348,mastercard,397.66,fuel,United States,mobile_app,ios,0,0,4,48.95,23,0
CC00011365,2025-01-26 07:44:44,C002252,amex,,utilities,UAE,atm,windows,0,0,1,79.15,22,0
CC00006897,2025-02-24 22:01:45,C002443,amex,399.58,grocery,Canada,website,mac,0,0,7,42.66,31,0
CC00004301,2025-12-29 00:58:32,,amex,64.35,travel,Australia,website,ios,0,1,4,374.41,20,0
CC00001002,2025-07-29 20:53:59,C000709,visa,404.62,utilities,India,mobile_app,ios,0,1,6,210.11,19,0
CC00000122,2025-05-15 08:24:29,C003092,mastercard,167.15,fashion,Canada,atm,windows,0,1,4,105.46,17,0
CC00002326,2025-10-15 01:32:26,C003021,mastercard,92.29,grocery,Germany,mobile_app,windows,0,1,6,82.04,23,0
CC00002894,2025-05-14 15:10:22,C001591,visa,96.71,travel,United Kingdom,pos,windows,0,1,5,117.57,15,0
CC00006367,2025-06-04 13:40:59,C000708,amex,399.22,fashion,Australia,mobile_app,other,0,0,0,171.59,29,0
CC00011519,2025-09-06 14:26:29,C003477,amex,226.62,pharmacy,UAE,pos,ios,0,1,5,66.49,18,0
CC00000855,2025-09-03 19:16:32,C003441,rupay,49.23,grocery,Australia,website,other,0,1,5,144.31,16,0
CC00003112,2025-06-19 12:31:21,C000497,visa,38.51,pharmacy,Singapore,pos,ios,1,1,2,91.82,33,0
CC00009523,2025-05-07 22:13:11,C000547,visa,267.64,utilities,UAE,pos,ios,0,0,2,169.24,20,0
CC00010506,2025-12-29 23:02:02,C003026,rupay,648.93,fuel,Singapore,pos,windows,0,1,3,96.77,18,0
CC00008368,2025-04-07 18:12:40,C001893,rupay,152.04,fashion,Australia,mobile_app,mac,0,1,9,81.93,21,0
CC00003084,2025-08-17 12:07:40,C000949,amex,136.46,electronics,,atm,mac,1,0,5,216.76,41,0
CC00004903,2025-01-07 18:35:00,C000104,amex,374.31,entertainment,Australia,pos,other,0,0,7,153.46,35,0
CC00010487,2025-01-25 20:26:30,C002536,rupay,107.13,fuel,Singapore,mobile_app,mac,0,1,4,417.52,8,0
CC00000155,2025-09-18 01:44:36,C001370,rupay,579.27,fashion,Australia,atm,mac,0,0,4,283.02,20,0
CC00001111,2025-08-16 04:52:22,C001963,rupay,309.07,travel,Australia,WEBSITE,ios,0,0,0,217.38,31,0
CC00002902,2025-03-06 12:08:55,C000633,rupay,141.94,travel,Australia,pos,android,0,1,3,135.33,9,0
CC00010712,2025-11-16 16:36:47,C001424,visa,455.73,electronics,Australia,website,other,0,1,5,103.65,12,0
CC00001634,2025-08-22 04:45:01,C002675,mastercard,113.57,pharmacy,UAE,website,ios,0,1,2,137.69,15,0
CC00003673,2025-05-02 14:51:47,C003478,rupay,128.04,fashion,Singapore,mobile_app,mac,0,0,4,62.79,24,0
CC00009838,2025-04-12 08:43:22,C002488,visa,42.84,fashion,Australia,pos,other,0,1,0,126.21,24,0
CC00001196,2025-03-29 18:16:18,C002319,rupay,123.44,fashion,Singapore,pos,windows,0,0,2,44.03,23,0
CC00006877,2025-02-14 23:20:54,C001741,amex,78.93,entertainment,UAE,website,ios,0,1,7,192.78,13,0
CC00006140,2025-05-31 01:29:09,C003193,visa,174.07, travel ,Germany,website,android,0,1,2,290.19,19,0
CC00003749,2025-01-14 18:45:11,C003293,visa,324.2,grocery,United States,pos,windows,0,1,5,147.96,19,0
CC00011769,2025-01-09 09:14:08,C002068,visa,202.72,fuel,UAE,atm,android,0,1,1,321.08,22,0
CC00006689,2025-01-24 11:49:40,C000490,visa,114.97,entertainment,Singapore,pos,ios,0,1,2,30.31,22,0
CC00003198,2025-03-08 15:39:41,C002667,amex,496.27,fuel,UAE,pos,other,0,0,6,47.22,24,0
CC00010168,2025-09-24 08:49:45,C001957,mastercard,105.39,electronics,Germany,website,ios,0,0,8,91.57,31,0
CC00008679,2025-10-16 14:25:39,C002717,visa,73.81,entertainment,India,atm,android,1,0,8,83.57,47,0
CC00005028,2025-09-09 19:04:52,C003028,amex,398.22,entertainment,UAE,atm,other,0,0,8,403.51,24,0
CC00007646,2025-01-28 09:47:53,C001051,rupay,31.07,entertainment,UAE,website,other,0,1,7,50.56,17,0
CC00001950,2025-09-03 11:08:19,C000687,amex,2279.27,utilities,Germany,atm,android,0,1,0,119.84,20,0
CC00005907,2025-10-17 16:36:51,C001792,amex,1125.97,electronics,Australia,website,other,0,0,4,84.91,30,0
CC00011422,2025-11-06 08:10:56,C002600,mastercard,248.03,utilities,Germany,mobile_app,mac,0,0,7,120.35,23,0
CC00004712,2025-08-28 11:24:09,C000038,amex,277.89,entertainment,Canada,atm,android,0,0,6,141.14,30,0
CC00001821,2025-08-06 14:04:16,C000429,mastercard,237.54,FUEL,UAE,pos,mac,0,0,3,295.87,21,0
CC00002651,2025-09-25 17:00:50,C000055,amex,175.25,travel,Germany,atm,ios,0,0,0,130.54,36,0
CC00003960,2025-06-05 01:56:59,C001583,visa,138.83, fashion ,India,atm,other,1,1,6,141.43,37,0
CC00007448,2025-01-02 23:54:23,C000332,amex,202.94,fuel,Australia,atm,android,0,1,3,63.91,16,0
CC00002027,2025-06-24 04:15:06,C000225,mastercard,195.67,electronics,United States,pos,android,0,0,1,168.82,31,0
CC00008113,2025-06-01 21:16:19,C002144,mastercard,304.67,travel,United Kingdom,mobile_app,mac,0,1,10,74.25,20,0
CC00009746,2025-12-14 07:43:45,C002860,amex,234.4,fuel,India,atm,windows,0,0,1,353.49,29,0
CC00010532,2025-08-18 07:10:15,C003297,mastercard,219.05,electronics,United States,website,ios,0,1,0,190.63,23,0
CC00008273,2025-08-20 10:30:22,,visa,77.18,electronics,Australia,website,mac,0,1,5,123.99,21,0
CC00001456,2025-08-06 20:12:36,C000604,mastercard,527.36,electronics,Singapore,mobile_app,ios,0,0,2,191.82,21,0
CC00000562,2025-12-21 01:26:58,C002578,amex,190.44,travel,United Kingdom,website,mac,0,0,4,98.45,27,0
CC00004466,,C001162,visa,132.72,FUEL,Australia,pos,android,0,1,8,294.4,26,0
CC00001014,16/10/2025,C001106,amex,61.72,electronics,Canada,atm,windows,0,1,0,63.05,19,0
CC00000486,2025-04-08 15:48:17,C002606,rupay,227.07,pharmacy,United Kingdom,mobile_app,windows,0,1,4,103.25,22,0
CC00009226,,C003420,visa,11.43,restaurant,Canada,website,mac,0,1,2,292.95,19,0
CC00000720,2025-12-27 10:47:56,C003140,visa,52.86,fashion,India,pos,android,0,1,0,79.69,19,0
CC00003012,30/04/2025,C001306,rupay,290.55,restaurant,Singapore,mobile_app,other,0,1,7,161.66,17,0
CC00005552,2025-10-22 09:03:10,C000772,rupay,106.52,entertainment,UAE,mobile_app,other,0,1,6,89.84,16,0
CC00007180,2025-11-02 07:58:52,C001419,amex,864.33,electronics,United States,website,mac,0,0,4,68.28,31,0
CC00000759,2025-12-10 18:04:55,C003065,visa,160.26,travel,United Kingdom,website,ios,0,0,1,45.91,25,0
