transaction_id,transaction_date,sender_account_id,receiver_account_id,transaction_type,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,customer_age_group,customer_city,kyc_level,login_attempts,account_age_days,risk_score,is_fraud
FT00014075,2025-10-16 11:45:01,A0002773,A0006695,bill_payment,97.34,15867.72,15770.38,7875.33,7972.67,36-45,Pune,enhanced,2,692,11,0
FT00008517,2025-05-18 20:19:33,A0003659,A0007015,debit,2164.83,161582.78,159417.95,265691.16,267855.99,18-25,Delhi,enhanced,3,860,16,0
FT00006421,2025-11-27 10:53:22,A0000193,A0007219,debit,111.52,138304.35,138192.83,274135.01,274246.53,36-45,Delhi,enhanced,1,1173,17,0
FT00011810,2025-03-10 12:04:05,A0002696,A0009382,cash_in,66.25,99646.17,99579.92,,98287.49,46-60,Mumbai,standard,3,798,9,0
FT00001953,2025-12-26 12:47:43,A0000721,A0006287,cash_out,288.13,39825.23,39537.1,51182.05,51470.18,36-45,Chennai,enhanced,1,1386,19,0
FT00004806,2025-03-12 15:21:32,A0004745,A0008791,transfer,2596.17,87031.36,84435.19,51367.54,53963.71,60+,Chennai,basic,2,1286,31,0
FT00008993,2025-08-18 04:11:43,A0000630,A0008744,debit,1060.15,143066.05,142005.9,220731.67,221791.82,60+,Indore,enhanced,1,613,21,0
FT00014708,2025-12-16 02:51:01,A0001567,A0008584,debit,467.49,10340.46,9999.8,139141.05,139481.71,46-60,Mumbai,enhanced,2,957,18,1
FT00003049,2025-02-01 14:00:27,A0001835,A0007110,bill_payment,4416.71,164181.74,159765.03,233928.52,238345.23,36-45,Bengaluru,enhanced,2,596,16,0
FT00005943,2025-06-14 12:26:50,A0004245,A0009701,transfer,1751.21,225978.4,224227.19,94883.52,96634.73,46-60,Bengaluru,basic,1,307,25,0
FT00009213,2025-12-06 11:08:48,A0001955,A0007342,cash_in,247.66,56634.7,56387.04,246024.95,246272.61,26-35,Hyderabad,enhanced,3,1409,20,0
FT00013302,2025-06-07 00:49:03,A0004836,A0009982,transfer,1244.89,111406.04,110161.15,64785.01,66029.9,26-35,Bengaluru,enhanced,1,102,24,0
FT00000161,2025-05-01 08:44:26,A0002806,A0007256,transfer,306.68,76004.75,75698.07,161655.35,161962.03,60+,Kolkata,standard,2,775,24,0
FT00013729,2025-09-19 17:04:45,A0003230,A0005897,bill_payment,163.56,211143.04,210979.48,216939.15,217102.71,26-35,Pune,basic,1,1296,22,0
FT00004818,2025-05-30 08:05:59,A0003773,A0009937,transfer,1148.17,131584.52,130436.35,153140.18,154288.35,60+,Pune,basic,2,1473,27,0
FT00000974,2025-09-29 06:19:22,A0001200,A0005310,cash_out,1845.05,147503.55,145658.5,24459.85,26304.9,46-60,Indore,basic,2,834,27,0
FT00003529,2025-09-29 14:54:32,A0003402,A0009654,debit,1395.24,139766.67,138371.43,10175.87,11571.11,36-45,Pune,enhanced,1,542,7,0
FT00002366,2025-11-07 05:21:09,A0001853,A0006127,transfer,482.72,58543.5,58060.78,214950.52,215433.24,18-25,Bengaluru,enhanced,2,1442,26,0
FT00007460,2025-03-25 22:21:07,A0001892,A0008584,debit,864.69,208552.49,207687.8,121067.35,121932.04,60+,Mumbai,enhanced,1,499,20,0
FT00005854,2025-06-06 20:20:53,A0001662,A0009997,cash_out,1106.72,86220.17,85113.45,19743.48,20850.2,36-45,Pune,ENHANCED,1,325,25,0
FT00009402,2025-02-02 06:31:57,A0004731,A0008661,cash_in,116.54,57460.85,57344.31,107892.67,108009.21,36-45,Chennai,enhanced,1,1499,6,0
FT00005117,2025-09-20 02:33:18,A0002012,A0007094,cash_in,277.7,113134.94,112857.24,5775.76,6053.46,60+,Hyderabad,enhanced,3,752,12,0
FT00004102,2025-10-30 15:12:55,A0002883,A0005666,transfer,32.03,117499.76,117467.73,33901.19,33933.22,36-45,Chennai,standard,2,994,26,0
FT00003425,2025-03-15 23:05:16,A0004254,A0009887,cash_in,88.17,205579.01,205490.84,237535.03,237623.2,46-60,Chennai,standard,2,929,17,0
FT00005008,2025-09-02 05:14:19,A0001450,A0009539,bill_payment,363.46,153620.84,153257.38,57507.19,57870.65,26-35,Pune,standard,3,1742,8,0
FT00003356,2025-03-17 16:34:36,A0000011,A0009242,bill_payment,240.53,120230,119989.47,33922.77,34163.3,36-45,Hyderabad,basic,2,1624,8,0
FT00002550,03/07/2025,A0003403,A0006376,debit,353.71,165512.66,165158.95,17950.01,18303.72,60+,Pune,basic,2,1843,11,0
FT00007270,2025-12-20 06:06:39,A0000544,A0009933,debit,966.85,147998.15,147031.3,91664.87,92631.72,60+, Bengaluru ,enhanced,3,635,14,0
FT00007830,2025-09-26 16:50:21,A0002019,A0009621,debit,2005.36,173260.14,171254.78,210391.72,212397.08,18-25,Indore,basic,3,612,12,0
FT00009395,2025-05-19 16:24:07,A0004293,A0007864,transfer,54.79,174069.33,174014.54,124347.37,124402.16,36-45,Mumbai,standard,1,1231,32,0
FT00007145,2025-04-19 04:33:05,A0004865,A0008967,debit,467.12,169068.92,168601.8,267311.83,267778.95,46-60,Kolkata,enhanced,2,1074,16,0
FT00005521,2025-09-03 23:18:09,A0002685,A0008474,cash_in,870.6,21721.99,20851.39,268153.92,269024.52,18-25,Hyderabad,enhanced,2,1297,18,0
FT00003292,2025-09-20 10:12:32,A0000015,A0005790,debit,5491.37,196918.76,191427.39,282610.1,288101.47,60+,Delhi,basic,2,828,13,0
FT00008306,2025-12-27 16:20:28,A0004669,A0006533,cash_in,395.16,44699.4,44304.24,89214.66,89609.82,26-35,Mumbai,enhanced,2,555,16,0
FT00007810,2025-09-16 20:11:51,A0003445,A0009363,debit,1683.69,188097.4,186413.71,117246.9,118930.59,60+,Kolkata,standard,1,448,20,0
FT00001912,2025-10-30 00:01:24,A0004202,A0006317,transfer,1415.64,184923.64,183508,250119.42,251535.06,18-25,Kolkata,basic,1,1801,27,0
FT00001737,2025-02-02 09:43:48,A0002847,A0005605,cash_in,63.29,65889.54,65826.25,291675.6,291738.89,46-60,Delhi,enhanced,2,596,17,0
FT00006302,2025-11-04 19:32:12,A0001140,A0007527,debit,247.56,137899.49,137651.93,174042.42,174289.98,60+,Pune,enhanced,4,1462,29,0
FT00008919,2025-02-16 14:19:18,A0003615,A0005219,cash_out,1850.83,107915.67,106064.84,171713.07,173563.9,46-60,Hyderabad,enhanced,2,982,31,0
FT00009491,2025-02-10 17:52:38,A0003576,A0005863,transfer,206.84,39907.4,39700.56,169643.9,169850.74,46-60,Delhi,basic,3,1492,24,0
FT00007273,2025-04-10 09:08:47,A0004287,A0009286,debit,1128.39,225174.13,224045.74,47753.82,48882.21,36-45,Chennai,enhanced,2,432,15,0
FT00013922,2025-04-13 14:56:17,A0004889,A0008719,cash_in,545.5,9211.44,8665.94,281382.69,281928.19,60+,Mumbai,enhanced,1,659,20,0
FT00012395,2025-06-28 14:42:19,A0000573,A0008847,cash_in,202.52,18791.39,18588.87,230113.89,230316.41,36-45,Kolkata,standard,1,1836,10,0
FT00002929,2025-12-03 00:49:26,A0002650,A0005466,cash_out,2502.03,240790.23,,264903.87,267405.9,60+,Hyderabad,basic,2,1771,18,0
FT00002454,2025-10-09 16:53:32,A0002831,A0009046,,2892.71,32659.35,29766.64,150991.91,153884.62,36-45,Indore,standard,2,812,15,0
FT00014498,2025-09-02 01:14:51,A0003420,A0005632,bill_payment,684.42,45700.95,45016.53,242696.21,243380.63,26-35,Indore,enhanced,2,1237,9,0
FT00002180,2025-12-30 06:03:28,A0004257,A0006010,cash_out,395.52,221873.79,221478.27,204958.12,205353.64,60+,Chennai,standard,1,768,27,0
FT00005244,2025-08-05 16:56:56,A0003369,A0007727,debit,3236.05,116541.16,113305.11,299515.42,302751.47,60+,Delhi,basic,3,1326,7,0
FT00000083,2025-06-04 12:53:38,A0003658,A0006077,transfer,433.13,171351.93,170918.8,211819.68,212252.81,18-25,Hyderabad,enhanced,1,1448,32,0
FT00008731,2025-01-26 19:24:07,A0001768,,cash_in,587.25,215950.49,215363.24,74357.62,74944.87,36-45,Indore,enhanced,1,202,6,0
FT00014003,2025-06-29 02:39:08,A0000293,A0008294,cash_out,815.51,137015.4,136199.89,220814.85,221630.36,36-45,Kolkata,basic,4,450,45,0
FT00000936,2025-11-22 15:36:49,A0002124,A0009265,bill_payment,2778.91,5087.11,2308.2,131299.51,134078.42,36-45,Indore,enhanced,2,981,10,0
FT00003963,2025-09-27 08:50:56,A0003597,A0008286,cash_out,92.73,19884.09,19791.36,29725.64,29818.37,18-25,Mumbai,basic,3,500,23,0
FT00013785,2025-05-24 07:08:18,A0004775,A0007324, debit ,88.27,138331.85,138243.58,250176.41,250264.68,46-60,Mumbai,enhanced,3,864,10,0
FT00006081,2025-06-10 12:39:54,A0000545,A0007579,cash_out,273.65,208011.28,207737.63,53134.3,53407.95,18-25,Chennai,standard,1,46,43,0
FT00000532,2025-12-09 19:00:27,A0002478,A0005121,bill_payment,25,232717.26,232692.26,169395.1,169420.1,60+,Chennai,enhanced,2,725,15,0
FT00006845,2025-11-20 06:19:53,A0001015,A0009641,debit,688.15,81565.34,80877.19,204677.25,205365.4,26-35,Bengaluru,standard,1,393,11,0
FT00013721,2025-11-27 13:44:18,A0001192,A0006730,cash_out,666.8,184601.95,183935.15,253841.19,254507.99,46-60,Pune,standard,2,1220,25,0
FT00011997,2025-02-22 06:23:49,A0004787,A0006106,cash_out,356.59,108930.8,108574.21,50966.73,51323.32,46-60,Indore,enhanced,2,657,24,0
FT00013942,2025-04-23 01:11:02,A0004948,A0007502,cash_in,3212.98,27082.98,23870,28591.82,31804.8,36-45,Chennai,basic,2,1648,22,0
FT00001584,2025-07-31 04:33:11,A0004799,A0005996,cash_out,617.01,25515.24,24898.23,47564.84,48181.85,36-45,Bengaluru,basic,1,373,29,0
FT00014608,2025-10-27 22:49:43,A0002641,A0007236,cash_out,166.31,60040.18,59873.87,144259.49,144425.8,26-35,Pune,standard,4,792,40,1
FT00007749,2025-07-11 06:18:15,A0000919,A0007095,debit,631.28,140714.31,140083.03,23793.22,24424.5,26-35,Chennai,standard,1,1567,,0
FT00007760,2025-08-22 06:47:57,A0000957,A0005382,bill_payment,917.89,156278.37,155360.48,256972.14,257890.03,60+,Pune,standard,2,111,13,0
FT00010178,2025-10-02 22:11:47,A0000048,A0008372,debit,467.8,193416.58,192948.78,147617.7,148085.5,46-60,Pune,enhanced,2,46,39,0
FT00007632,2025-08-31 21:21:15,A0000940,A0006280,cash_out,431.47,28542,28110.53,290816.79,291248.26,60+,Indore,basic,1,178,30,0
FT00007030,2025-08-22 20:06:58,A0000398,A0009538,debit,420.13,53135.61,52715.48,58155.65,58575.78,36-45,Delhi,enhanced,1,378,7,0
FT00002088,2025-09-02 05:06:01,A0002776,A0005782,bill_payment,32.87,217218.82,217185.95,295301.54,295334.41,46-60,Indore,basic,1,1677,13,0
FT00004337,2025-08-26 08:36:23,A0003060,A0005355,cash_out,315.3,64536.02,64220.72,67115.83,67431.13,26-35,Pune,basic,2,761,19,0
FT00013710,2025-10-16 07:26:23,A0000069,A0008617,cash_in,97.86,200706.91,200609.05,104151.99,104249.85,26-35,Hyderabad,basic,2,111,17,0
FT00001316,2025-05-31 16:25:04,,A0005170,debit,456.04,120490.23,120034.19,265532.33,265988.37,36-45,Mumbai,enhanced,1,103,19,0
FT00008144,2025-07-26 10:47:11,A0003027,A0007380,transfer,570.65,222922.56,222351.91,148433.26,149003.91,,Hyderabad,basic,1,1109,29,0
FT00001193,2025-12-11 01:13:16,A0003304,A0007354,cash_in,175.13,84916.11,84740.98,43487.72,43662.85,46-60,Kolkata,enhanced,4,83,56,0
FT00001331,2025-12-07 14:43:46,A0002993,A0006233,cash_out,1032.44,172114.77,171082.33,151895.48,152927.92,36-45,Chennai,standard,1,1048,18,0
FT00011321,2025-08-14 21:00:17,A0001600,A0007931,transfer,228.86,65837.52,65608.66,85500.66,85729.52,60+,Hyderabad,basic,1,1081,31,0
FT00005693,2025-02-09 03:01:56,A0002642,A0005427,cash_in,828.39,169050.07,168221.68,252.57,1080.96,26-35,Indore,enhanced,1,393,17,0
FT00010719,2025-08-05 03:25:40,A0003689,A0005691,bill_payment,292.57,107379.16,107086.59,142171.94,142464.51,46-60,Chennai,basic,1,584,12,0
FT00002590,,A0002573,A0008622,cash_out,2640.9,135987.73,133346.83,227199.98,229840.88,26-35,Delhi,basic,1,1544,18,0
FT00013547,2025-04-08 07:49:40,A0000631,A0009724,cash_in,176.21,165784.38,165608.17,7078.05,7254.26,60+,Chennai,standard,2,888,17,0
FT00011929,2025-04-02 16:14:15,A0003606,A0005455,debit,2266.44,2365.76,99.32,147707.57,149974.01,26-35,Delhi,standard,1,694,18,0
FT00002568,2025-04-30 05:59:48,A0000405,A0006341,bill_payment,1333.84,193418.53,192084.69,92882.33,94216.17,60+,Delhi,enhanced,1,463,12,0
FT00002816,2025-06-20 20:23:56,A0003830,A0009552,transfer,1035.81,242671.99,241636.18,34032.03,35067.84,60+,Chennai,enhanced,2,641,34,0
FT00009032,2025-08-01 15:54:44,A0003696,A0005322,debit,2146.63,43020.72,40874.09,4151.56,6298.19,26-35,Pune,basic,1,274,10,0
FT00001445,2025-06-28 12:00:56,A0003416,A0008890,cash_out,247.69,218344.39,218096.7,270851.33,271099.02,26-35,Bengaluru,basic,3,161,22,0
FT00004114,2025-01-17 03:43:49,A0000969,A0009621,cash_out,2150.98,25669.13,23518.15,134354.57,136505.55,18-25,Bengaluru,enhanced,2,360,23,0
FT00008987,2025-01-08 23:22:57,A0001187,A0009102,cash_out,88.34,178342.67,178254.33,112322.9,112411.24,46-60,Delhi,enhanced,3,899,32,0
FT00010579,2025-05-27 21:37:40,A0001909,A0006785,cash_out,650.05,36052.54,35402.49,163399.59,164049.64,46-60,Delhi,standard,4,147,45,0
FT00010742,2025-12-04 07:56:23,A0000050,A0009341,cash_in,821.86,72289.16,71467.3,205796.65,206618.51,46-60,Kolkata,standard,1,1136,10,0
FT00014495,2025-05-14 22:57:28,A0000835,A0006813,cash_in,1202.28,85417.96,84215.68,204935.59,206137.87,36-45,Hyderabad,basic,3,600,15,0
FT00011519,2025-09-09 13:32:10,A0001185,A0006943,debit,155.57,215880.89,215725.32,293692.93,293848.5,18-25,Indore,standard,2,1286,18,0
FT00012221,2025-11-07 19:04:13,A0000674,A0008810,debit,1108.23,43175.28,42067.05,264087.67,265195.9,26-35,Hyderabad,standard,2,1097,21,0
FT00014228,2025-04-20 09:33:56,A0004844,A0005630,debit,337.67,,80115.04,63321.2,63658.87,36-45,Indore,enhanced,3,582,12,0
FT00002525,2025-12-20 12:33:39,A0000052,A0005482,transfer,82.03,102300.17,102218.14,252940.77,253022.8,36-45,Delhi,standard,2,1373,31,0
FT00006529,2025-11-08 13:10:57,A0003778,A0008117,transfer,366.51,52411.73,52045.22,151320.19,151686.7,36-45,Delhi,standard,2,964,20,0
FT00008854,2025-07-16 10:54:08,A0002603,A0008296,transfer,9214.02,178822.09,169608.07,217714.17,226928.19,46-60,Kolkata,basic,1,238,18,0
FT00010491,2025-06-25 19:09:59,A0004061,A0005715,bill_payment,125.06,199445.48,199320.42,160677.83,160802.89,26-35,Delhi,basic,1,1706,8,0
FT00008243,2025-08-08 02:04:38,A0000426,A0006573,cash_out,161.6,156593,156431.4,43369.93,43531.53,60+,Mumbai,enhanced,1,1015,31,0
FT00009432,2025-02-17 13:12:45,A0003115,A0007265,cash_in,254.55,191547.42,191292.87,85420.16,85674.71,60+, Pune ,standard,1,685,11,0
FT00012893,2025-12-21 15:18:18,A0002126,A0009655,bill_payment,2217.06,174097.84,171880.78,191560.18,193777.24,36-45,Kolkata,enhanced,2,525,18,0
FT00012650,2025-05-04 06:39:54,A0004996,A0009814,cash_in,676.59,227885.19,227208.6,237337.87,238014.46,26-35,Bengaluru,standard,3,374,9,0
FT00013300,2025-03-25 21:15:22,A0000098,A0007475,debit,7151.05,130659.34,123508.29,241800.36,248951.41,18-25,Kolkata,standard,1,1689,19,0
FT00008812,2025-04-13 13:59:19,A0004294,A0005879,debit,871.72,169431.33,168559.61,286052.97,286924.69,18-25,Delhi,basic,1,647,20,0
FT00004211,2025-11-17 12:55:01,A0000198,A0008231,cash_out,1518.33,102252.02,100733.69,62723.24,64241.57,46-60,Delhi,enhanced,,745,23,0
FT00008458,2025-05-25 09:33:28,A0003532,A0009985,bill_payment,510.96,,132795.61,211914.88,212425.84,36-45,Kolkata,standard,2,1098,21,0
FT00006540,2025-12-20 04:09:45,A0001074,A0005091,cash_in,255.43,66458.21,66202.78,283976.78,284232.21,60+,Hyderabad,enhanced,2,774,22,0
FT00001948,2025-06-24 20:07:30,A0003318,A0007474,cash_in,738.56,65149.34,64410.78,201575.59,202314.15,60+,Hyderabad,basic,1,735,14,0
FT00005523,2025-11-16 09:33:58,A0000509,A0009083,debit,7581.45,88785.29,81203.84,155389.16,162970.61,18-25,Chennai,standard,1,1259,11,0
FT00014116,,A0003550,A0009504,cash_in,517.41,153345.8,152828.39,279439.61,279957.02,18-25,Kolkata,enhanced,3,832,18,0
FT00001802,2025-09-05 23:10:41,A0002274,A0007670,debit,291.72,205887.75,205596.03,40518.48,40810.2,36-45,Delhi,standard,1,958,9,0
FT00005247,2025-11-24 10:05:17,A0004551,A0006119,cash_out,69.5,165696.36,165626.86,124656.28,124725.78,60+,Delhi,basic,1,1012,16,0
FT00004501,2025-04-11 19:23:50,A0004125,A0007587,bill_payment,332.97,90643.46,90310.49,156332.44,156665.41,18-25,Indore,basic,2,1489,19,0
FT00011025,2025-08-12 20:47:07,A0004240,A0005987,debit,1829.21,133114.89,131285.68,129048.97,130878.18,60+,Indore,enhanced,1,357,11,0
FT00002509,2025-05-07 06:30:38,A0002539,A0006531,bill_payment,1358.3,179817.8,178459.5,130877.14,132235.44,36-45,Bengaluru,enhanced,3,747,15,0
FT00001530,2025-02-08 12:06:24,A0001752,A0007881, debit ,745.99,72294.02,71548.03,43922.3,44668.29,46-60,Kolkata,enhanced,1,336,11,0
FT00005001,2025-12-17 23:28:04,A0002205,A0005210,transfer,283.5,247981.83,247698.33,142566.74,142850.24,18-25,Hyderabad,basic,2,1809,29,0
FT00009738,2025-02-24 05:00:02,A0001167,A0005014,transfer,866.6,167956.48,167089.88,115715.3,116581.9,18-25,Indore,basic,1,1137,20,0
FT00012913,2025-12-31 08:07:31,A0003308,A0008495,debit,746.11,124960.3,124214.19,213376.55,214122.66,36-45,Pune,standard,2,1528,8,0
FT00007327,2025-09-30 20:11:16,A0003734,A0007431,bill_payment,1090.78,151372.72,150281.94,129615.86,130706.64,46-60,Indore,enhanced,4,461,38,0
FT00010333,2025-06-19 14:44:14,A0003089,A0009057,debit,1444.38,210759.71,209315.33,183724.71,185169.09,60+,Hyderabad,standard,1,139,11,0
FT00010847,2025-07-27 02:47:39,A0002584,A0009199,cash_in,555.87,145878,145322.13,145279.7,145835.57,18-25,Bengaluru,basic,1,720,14,0
FT00002426,2025-12-07 08:40:24,A0001874,A0005661,transfer,157.3,170276.41,170140.36,81859.36,81995.41,46-60,Indore,enhanced,2,434,21,1
FT00009475,2025-06-28 16:34:26,A0002055,A0007457,cash_out,366.82,190019.07,189652.25,256811.89,257178.71,18-25,Hyderabad,enhanced,2,1685,26,0
FT00011743,2025-05-25 11:25:06,A0003647,A0007495,cash_out,177.09,102440.2,102263.11,74377.84,74554.93,36-45,DELHI,basic,1,1561,21,0
FT00003310,2025-07-18 01:25:25,A0001298,A0005760,transfer,295.57,174286.8,173991.23,79804.69,80100.26,26-35,Hyderabad,standard,2,1726,20,0
FT00002043,2025-02-09 14:56:10,A0003090,A0009185,debit,922.78,208782.24,207859.46,91257.48,92180.26,60+,Indore,enhanced,1,,15,0
FT00001566,,A0004139,A0007860,debit,715.56,157075.6,156360.04,15074.05,15789.61,46-60,Mumbai,standard,1,1428,16,0
FT00011716,2025-08-29 11:41:33,A0003993,A0005631,cash_out,84.47,71663.2,71578.73,171652.31,171736.78,36-45,Hyderabad,enhanced,2,976,20,0
FT00007587,2025-02-07 06:12:51,A0002580,A0007142,cash_in,,3971.54,3764.36,225441.89,225649.07,46-60,Chennai,basic,2,1489,6,0
FT00000968,2025-02-19 05:53:24,A0002411,A0006262,transfer,1168.19,69837.55,68669.36,216988.99,218157.18,46-60,Indore,standard,1,194,32,0
FT00004349,2025-11-13 00:45:14,A0001924,A0009316,transfer,214.16,36236.05,36021.89,183985.22,184199.38,36-45,Mumbai,standard,1,1805,19,0
FT00013821,2025-01-16 14:35:40,A0000409,A0009806,bill_payment,52.68,156949.85,156897.17,83705.3,83757.98,60+,Pune,standard,4,1416,34,0
FT00012126,2025-03-22 12:16:52,A0000963,A0006344,transfer,426.22,38007.25,37581.03,142318.08,142744.3,26-35,Indore,standard,1,162,33,0
FT00012240,2025-10-11 12:56:39,A0000521,A0005137,transfer,990.18,197257.16,196266.98,124502.89,125493.07,60+,Chennai,standard,4,755,38,0
FT00009204,2025-01-07 03:48:38,A0001649,A0005772,debit,352.68,212150.9,211798.22,282767.37,283120.05,18-25,Hyderabad,standard,2,70,35,0
FT00006866,2025-01-06 17:13:51,A0002463,A0005656,debit,1429.41,85808.52,84379.11,228059.55,229488.96,46-60,Mumbai,basic,1,70,32,0
FT00004594,2025-09-14 10:13:34,A0004455,A0008550,cash_out,112.39,63988.65,63876.26,223860.3,223972.69,46-60,Chennai,enhanced,1,153,19,0
FT00007761,2025-09-28 19:51:11,A0004407,A0007982,transfer,1252.62,38825.54,37572.92,148246.14,149498.76,60+,Delhi,standard,2,477,21,1
FT00010649,2025-07-01 18:18:36,A0003265,A0006643,cash_in,196.07,13670.72,13474.65,232215.06,232411.13,36-45,Indore,enhanced,1,528,20,0
FT00010149,2025-10-24 19:09:50,A0001985,A0006975,transfer,455.28,246086.87,245631.59,,270455.61,26-35,Delhi,basic,1,1197,21,0
FT00000017,2025-09-25 20:03:42,A0001264,A0009234,transfer,344.67,165627.92,165283.25,202133.53,202478.2,36-45,Hyderabad,basic,2,119,29,0
FT00010627,2025-04-08 09:16:53,A0003208,A0005176,transfer,448.46,60931.08,60482.62,166475.18,166923.64,26-35,Hyderabad,enhanced,2,799,31,0
FT00006750,2025-04-04 03:06:05,A0001513,A0008146,debit,84.52,180380.23,180295.71,39189.34,39273.86,46-60,Delhi,enhanced,5,719,37,0
FT00013044,2025-04-12 13:55:00,A0003226,A0009233,cash_out,760.71,246678.99,245918.28,217660.43,218421.14,36-45,Mumbai,standard,1,1202,28,0
FT00003491,2025-11-22 15:05:58,A0004914,A0008553,bill_payment,379.61,238576.29,238196.68,159253.13,159632.74,18-25,Chennai,enhanced,2,1474,9,0
FT00005132,2025-03-29 11:20:53,A0003079,A0009476,cash_in,730.42,101061.5,100331.08,183724.66,184455.08,46-60,Indore,enhanced,1,169,10,0
FT00010697,2025-05-13 05:06:32,A0000980,A0006939,debit,293.01,158417.56,158124.55,97844.81,98137.82,18-25,Mumbai,basic,1,1836,18,0
FT00001616,2025-10-28 00:17:12,A0003346,A0007973,bill_payment,567.16,214966.71,214399.55,259894.98,260462.14,46-60,Chennai,basic,2,157,12,0
FT00001966,2025-04-21 12:16:48,A0003091,A0005602,debit,1792.15,230701.87,228909.72,8358.41,10150.56,18-25,Pune,basic,1,235,20,0
FT00000203,2025-08-03 07:19:05,A0000670,A0008260,cash_in,487.91,109108.26,108620.35,120738.98,121226.89,18-25,Bengaluru,basic,3,227,11,0
FT00012392,2025-03-09 23:03:20,A0002416,A0007030,cash_out,715.6,132519.5,131803.9,227828.31,228543.91,36-45,Kolkata,standard,2,,23,0
FT00007015,2025-02-13 11:12:14,A0002808,A0008629,bill_payment,73.19,29109.34,29036.15,254006.4,254079.59,46-60,Mumbai,basic,2,227,10,0
FT00012248,2025-08-03 00:53:32,A0002065,A0007137,debit,197.19,223231.7,223034.51,91046.38,91243.57,46-60,Pune,standard,1,1372,15,0
FT00007408,2025-12-16 04:50:35,A0002654,A0008567,cash_in,366.91,30240.18,29873.27,133528.66,133895.57,18-25,Kolkata,standard,1,452,13,0
FT00008487,2025-05-03 20:17:45,A0004073,A0007731,cash_in,40.91,107909.17,107868.26,266380.25,266421.16,36-45,Delhi,basic,1,854,13,0
FT00012163,2025-12-21 06:57:18,A0001643,A0007146,transfer,970.87,199782.91,198812.04,199296.24,200267.11,60+,Mumbai,standard,2,213,31,0
FT00013232,2025-05-03 14:16:24,A0004227,A0009740,cash_in,2011.54,15750.41,13738.87,4094.48,6106.02,60+,Hyderabad,basic,2,1561,14,0
FT00002083,2025-03-01 00:41:30,A0002422,A0009309,transfer,358.73,34783.19,34424.46,228965.32,229324.05,36-45,Kolkata,standard,2,195,29,0
FT00002084,2025-04-07 06:34:38,A0003014,A0008278,cash_out,70.25,71078.46,71008.21,298582.45,298652.7,60+,Indore, standard ,4,669,43,0
FT00007423,2025-06-24 21:17:41,A0002846,A0009082,bill_payment,73.96,69510.61,69436.65,114144.92,114218.88,18-25,Pune,basic,2,390,18,0
