transaction_id,transaction_date,customer_id,transaction_type,amount,customer_balance,location,device_type,transaction_hour,distance_from_home_km,transactions_last_1h,new_device,new_location,risk_score,is_fraud
SF00003348,2025-06-02 01:42:58,SC000436,purchase,35.09,135454.29,Chennai,android,22,54.3,6,0,0,26,0
SF00013125,2025-07-06 01:55:33,SC002290,purchase,237.44,325408.73,Bengaluru,mac,22,19.8,6,0,0,30,0
SF00004593,2025-08-16 23:24:34,SC003830,bill_payment,211.63,250074.75,Mumbai,android,5,9.3,5,0,0,28,0
SF00003038,2025-12-29 21:54:15,SC000364,purchase,300.88,124184.96,Delhi,android,4,12.9,,0,0,23,0
SF00019941,2025-06-13 07:28:16,SC003969,bill_payment,39.75,82742.17,Delhi,other,18,33.9,1,0,0,11,0
SF00014480,2025-11-13 11:31:43,SC005044,transfer,135.4,315801.16,Kolkata,ios,13,10.6,6,0,0,27,0
SF00002499,2025-05-10 14:31:49,SC001231,purchase,75.77,149449.82,Pune,windows,12,4.4,3,0,0,9,0
SF00008772,2025-04-01 11:21:25,SC001718,deposit,42.27,64621.12,Bengaluru,other,1,2,3,0,0,20,0
SF00009664,2025-09-02 04:33:14,SC005084,withdrawal,307.24,252308.62,Kolkata,windows,19,79.9,0,0,0,13,0
SF00012764,2025-12-01 19:25:37,SC003460,purchase,293.97,148183.57,Pune,ios,5,2.1,4,0,0,8,0
SF00007928,2025-09-10 07:06:38,SC005238,purchase,96.65,75561.57,Kolkata,other,5,57.1,2,0,1,34,0
SF00014794,2025-09-12 07:03:14,SC000719,bill_payment,76.75,104397.06,Delhi,,9,12.9,4,0,0,7,0
SF00000062,2025-04-26 23:52:25,SC003306,transfer,589.69,335769.03,Chennai,other,11,31.4,4,0,0,16,0
SF00012432,2025-04-06 07:22:04,SC005044,deposit,182.55,252459.26,Delhi,ios,16,6.4,4,0,0,6,0
SF00011862,2025-06-25 15:28:54,SC003032,bill_payment,2061.33,210845.56,Pune,ios,15,4.3,0,0,0,7,0
SF00005282,2025-06-20 20:27:47,SC003410,withdrawal,159.27,34199.38,Mumbai,android,23,5.1,6,0,0,26,0
SF00019311,2025-08-02 04:57:46,SC004287,withdrawal,63.88,312323.23,Pune,mac,10,18,2,0,0,8,0
SF00001427,2025-09-08 07:47:25,SC001042,purchase,330.86,216086.97,Pune,other,23,12.9,3,0,0,6,0
SF00003226,2025-01-19 03:42:46,SC001442,deposit,,197244.08,Chennai,ios,10,0.5,5,0,0,37,0
SF00008239,2025-03-21 11:07:32,SC001567,deposit,314.02,306235.89,Bengaluru,other,12,6.9,1,0,0,13,0
SF00002657,2025-05-16 06:55:18,SC000166,withdrawal,654.14,51757.1,Kolkata,android,9,1.8,5,0,1,48,0
SF00003342,2025-10-23 01:22:29,SC000050,purchase,978.13,329525,Pune,ios,17,33.1,3,0,0,19,0
SF00010174,2025-05-15 18:33:47,SC001587,,2034.9,214117.22,Chennai,ios,15,1.7,1,1,0,22,0
SF00009649,2025-02-24 03:25:20,SC001534, bill_payment ,133.96,80156.89,Mumbai,ios,9,26.1,0,0,0,19,0
SF00010984,2025-06-24 13:02:29,SC001709,bill_payment,90.07,79375.22,Chennai,windows,2,13.2,2,0,0,35,0
SF00004967,2025-07-15 04:13:01,SC004769,purchase,129.91,258243.46,Chennai,windows,21,29.8,4,0,0,19,0
SF00017954,2025-01-10 11:10:51,SC001504,withdrawal,566.86,206757.91,Pune,ios,0,17.1,4,0,0,31,0
SF00009368,2025-08-31 16:15:27,SC000895,PURCHASE,233.26,174166.84,Bengaluru,android,8,25.6,1,1,0,25,0
SF00018447,2025-01-01 02:05:22,SC003771,withdrawal,437,201313.22,Chennai,other,5,3.7,6,0,0,37,0
SF00016994,2025-09-17 13:05:43,SC005721,purchase,326.37,49586.84,Pune,android,22,34,1,0,0,12,0
SF00011915,2025-11-08 07:20:04,SC001268,bill_payment,524,177025.23,Delhi,other,15,13.5,4,0,0,17,0
SF00002291,2025-04-09 14:21:36,SC000540,deposit,345.23,63261.83,Kolkata, windows ,9,15.4,4,0,0,19,0
SF00010732,2025-12-07 09:45:10,SC003953,withdrawal,109.52,47466.49,Hyderabad,ios,21,15.6,1,0,1,32,0
SF00008221,2025-05-24 19:51:34,SC001955,deposit,349.61,243783.56,Pune,android,5,1.9,1,0,0,8,0
SF00008005,2025-07-01 03:54:56,SC001316,bill_payment,428.47,101343.52,Delhi,other,3,2.7,3,0,0,31,0
SF00005089,2025-11-26 11:17:59,SC005554,bill_payment,66.26,13274.75,Indore,ios,14,25.7,3,0,1,23,0
SF00004773,2025-11-14 20:12:35,SC003075,deposit,322.18,171722.43,Delhi,android,19,4.6,5,0,0,33,0
SF00012862,2025-11-07 12:49:11,SC003610,bill_payment,53.14,308425.95,Kolkata,mac,0,9.6,1,0,0,34,0
SF00002716,2025-05-09 03:26:55,SC005693,deposit,1002.67,170856.56,Bengaluru,mac,0,25.8,1,0,1,37,0
SF00014451,2025-12-05 07:11:32,SC003730,transfer,244.59,244070.88,Indore,other,16,9.4,6,0,0,35,0
SF00010356,2025-10-26 15:47:56,SC000023,purchase,268.2,335870.89,Mumbai,windows,3,9.6,0,0,0,34,0
SF00012217,2025-06-20 00:42:56,SC003969,deposit,527.36,187948.83,Pune,mac,4,1.7,1,0,0,26,0
SF00011532,2025-01-11 10:39:03,SC001308,bill_payment,203.04,105139.42,Chennai,windows,2,24.4,1,0,0,27,0
SF00015638,2025-04-03 20:49:31,SC002871,withdrawal,71.11,86248.83,Mumbai,windows,11,8.2,2,0,0,6,0
SF00002790,2025-11-08 09:29:06,SC001846,bill_payment,357.55,197308.22,Chennai,windows,7,72,5,0,0,,0
SF00013072,2025-02-20 13:01:39,SC001212,transfer,112.32,207312.2,Hyderabad,android,11,8.2,3,0,0,20,0
SF00010678,2025-06-17 09:11:24,SC001981,deposit,48.62,155176.19,Kolkata,mac,17,8.4,1,0,0,15,0
SF00003555,2025-05-27 01:26:50,SC005293,transfer,46.16,268956.27,Hyderabad,other,19,6.6,4,0,0,9,0
SF00014364,2025-02-09 13:18:04,SC002424,purchase,24.68,199955.19,Delhi,android,16,9.3,5,1,0,44,0
SF00015421,2025-04-04 15:08:27,SC003271,bill_payment,1104.21,235984.03,Hyderabad,windows,22,148.6,1,0,0,27,0
SF00003268,2025-04-23 04:49:46,SC004473,deposit,168.38,319286,Indore,ios,10,4.4,4,0,0,9,0
SF00004664,2025-10-27 08:07:21,SC004205,purchase,276.19,199042.79,Indore,android,2,3.9,0,0,1,36,1
SF00013185,2025-08-05 21:24:54,SC000415,transfer,135.62,92061.8,Bengaluru,android,23,9.2,3,0,0,7,0
SF00006854,2025-10-27 17:51:35,SC000119,bill_payment,182.54,176483.6,Bengaluru,ios,1,41.7,3,0,1,41,0
SF00008443,2025-11-24 08:23:56,SC004159,bill_payment,147.96,275099.55,Chennai,mac,11,5.3,5,1,0,48,0
SF00015219,2025-10-12 08:36:27,SC004571,deposit,493.3,313646.23,Pune,other,12,1.5,2,0,0,20,0
SF00009425,2025-06-11 05:50:37,SC000546,deposit,109.79,199781.83,Chennai,android,6,14.1,0,0,0,20,0
SF00012661,2025-06-23 10:59:12,SC002658,purchase,2121.19,117877.17,Chennai,ios,3,11.7,4,0,0,31,0
SF00014633,2025-05-18 05:02:19,SC001608,deposit,118.87,280017.34,Hyderabad,other,21,10.1,6,0,0,36,0
SF00005921,2025-03-30 03:14:26,SC003259,transfer,146.33,173787.51,Bengaluru,ios,19,20.8,2,0,1,23,0
SF00004632,2025-07-30 20:52:45,SC002938,transfer,191.98,47769.25,Pune,mac,0,7.6,6,0,0,48,0
SF00016703,2025-03-19 19:04:47,SC002196,bill_payment,547.94,148929.07,Kolkata,other,6,37,6,0,0,27,0
SF00017321,not_available,SC003231,bill_payment,192.9,116087.86,Mumbai,windows,22,22,5,0,0,26,0
SF00000928,2025-02-07 08:09:01,SC001707,deposit,98.64,230174.89,Hyderabad,windows,6,8.4,6,0,0,33,0
SF00002839,2025-10-27 08:50:03,SC001893,purchase,597.29,269477.09,,android,15,3.2,4,0,0,17,0
SF00014496,2025-06-28 12:06:56,SC000002,withdrawal,202.38,115586.49,Chennai,mac,8,8.5,1,0,0,13,0
SF00000425,2025-02-11 00:56:33,SC004771,bill_payment,313.29,121892.4,Delhi,other,1,5.2,5,0,0,40,0
SF00008883,2025-07-02 06:24:40,SC002943,deposit,270.48,127418.09,Delhi,mac,0,6.8,2,0,0,22,0
SF00007609,2025-05-10 04:39:03,SC005562,transfer,314.52,43677.84,Hyderabad,other,4,8.2,,0,0,25,0
SF00017789,2025-04-20 12:39:32,SC001272,bill_payment,475.19,192803.88,Mumbai,ios,7,14.5,3,0,0,6,0
SF00002413,2025-08-21 03:55:03,SC003765,bill_payment,100.58,242505.1,Pune,other,6,16.2,6,0,0,23,0
SF00003057,2025-12-02 01:38:07,SC004332,bill_payment,246.26,29832.72,Delhi,ios,12,7.6,2,0,0,16,0
SF00015439,2025-01-30 04:59:58,SC003138,purchase,268.57,349369.43,Delhi,android,4,66.6,5,0,0,43,0
SF00014137,2025-02-05 15:37:21,SC001582,deposit,303.72,94708.88,Bengaluru,mac,0,2.3,1,0,0,,0
SF00014363,2025-01-03 15:32:46,SC001350,withdrawal,115.05,17137.75,Hyderabad,other,22,26.8,4,0,0,15,0
SF00007136,2025-05-29 21:24:50,SC004571,withdrawal,224.87,347924.67,Bengaluru,mac,22,9.6,4,0,0,8,0
SF00006946,2025-02-23 15:20:58,SC004865,BILL_PAYMENT,85.41,57231.45,Chennai,mac,19,14.2,3,0,0,5,0
SF00018056,2025-05-14 07:21:17,SC003842,bill_payment,885.67,21439.53,Indore,android,6,99,0,0,0,8,0
SF00004045,2025-01-27 07:30:34,SC001498,withdrawal,108.55,191207.99,Bengaluru,android,7,9.6,3,0,0,6,0
SF00015717,2025-04-06 06:53:10,SC000429,purchase,136.57,283503.61,Hyderabad,windows,11,9.4,4,0,0,17,0
SF00006669,2025-01-25 06:12:40,SC001467,bill_payment,535.58,296274.56,Pune,mac,4,7.3,1,1,0,42,0
SF00006191,2025-08-12 06:05:08,SC003211,transfer,1085.88,170603.94,Indore,windows,4,0.9,0,0,0,21,0
SF00017716,2025-11-25 17:26:19,SC004190,purchase,356.32,322432.24,Kolkata,ios,8,9.4,3,0,1,30,0
SF00018731,2025-10-16 12:00:17,SC000900,purchase,338.76,21212.46,Mumbai,windows,16,26.5,5,0,0,36,0
SF00013015,2025-05-12 03:39:03,SC004431,bill_payment,142.04,179781.36,Chennai,android,4,10.9,2,0,0,22,0
SF00019167,2025-12-27 12:57:00,SC001184,bill_payment,665.69,39613.69,Bengaluru,ios,23,22.8,3,0,0,14,0
SF00014695,2025-08-30 17:52:04,SC001023,transfer,1246.22,157719.79,Chennai,mac,20,23.9,0,0,0,8,0
SF00000860,2025-03-18 21:06:25,SC000150,deposit,175.07,94504.6,Chennai,windows,2,6.7,6,0,0,40,0
SF00000344,2025-11-26 02:03:24,SC002704,withdrawal,352.47,149320.73,Pune,mac,10,3.7,2,0,0,10,0
SF00000392,2025-10-08 10:45:31,SC004044,withdrawal,165.02,67962.29,Delhi,mac,11,6.7,3,0,0,13,0
SF00008139,2025-01-30 07:57:58,SC004677,transfer,114.58,119791.36,Delhi,ios,0,10.3,2,0,,22,0
SF00002428,2025-02-27 12:11:22,SC002158,purchase,99.46,328756.67,Bengaluru,mac,21,14.4,2,0,0,16,0
SF00002233,2025-05-23 00:03:17,SC004561,purchase,28.73,95023.14,Kolkata,ios,17,18.4,2,0,0,10,0
SF00000302,2025-08-24 08:39:30,SC000717,purchase,202.95,233531.19,Pune,ios,17,19,0,1,0,28,0
SF00014987,2025-04-06 07:36:19,SC005113,DEPOSIT,166.62,291947.75,Mumbai,mac,21,,6,0,0,34,0
SF00010593,2025-11-04 07:17:18,SC003142,deposit,920.08,259417.06,Mumbai,,10,6.6,0,0,0,20,0
SF00012616,2025-11-30 03:39:09,SC003357,bill_payment,685.92,141023.29,Chennai,windows,9,13.3,0,0,0,6,0
SF00014808,2025-02-12 22:50:54,SC004019,transfer,185.45,75176.34,Chennai,ios,6,4.2,6,0,0,32,0
SF00015761,2025-09-21 20:27:03,SC000791,transfer,167.95,343680.57,Delhi,ios,7,2.3,1,0,0,15,0
SF00016194,2025-08-13 19:07:45,SC001036,purchase,602.79,149508.97,Kolkata,mac,3,1.2,3,0,0,30,0
SF00017127,2025-03-12 23:34:39,SC003051,deposit,413.09,223506.85,Kolkata,windows,3,5,4,1,0,45,0
SF00008430,2025-07-31 05:56:45,SC002636,deposit,79.54,274639.52,Kolkata,windows,22,6.5,4,0,0,6,1
SF00011284,2025-11-21 20:20:32,SC003317,transfer,729.96,348689.81,Delhi,windows,21,4.1,2,0,1,22,0
SF00018306,2025-09-16 00:53:41,SC003484,bill_payment,165.6,142721.85,Chennai,mac,20,7.7,6,1,1,60,0
SF00007910,2025-11-13 15:25:22,SC000836,deposit,606.78,16429.58,Chennai,windows,12,6.8,5,0,0,27,0
SF00014537,2025-08-24 05:36:04,SC003578,bill_payment,488.51,256446.92,Chennai,windows,7,14,3,0,0,12,0
SF00003399,2025-08-03 01:23:59,SC001631,withdrawal,173.34,5782.7,Pune,ios,6,18.8,3,0,0,9,0
SF00003665,2025-07-21 23:49:24,SC000734,bill_payment,197.89,267673.07,Indore,mac,9,40.7,0,0,0,18,0
SF00012304,2025-04-15 10:20:31,SC003556,deposit,609.85,14027.73,Mumbai,other,14,3.7,1,0,0,18,0
SF00012852,2025-11-02 07:42:10,SC000916,deposit,213.61,184043.56,Kolkata,mac,13,6.8,6,0,1,40,1
SF00000888,2025-01-18 14:45:01,SC000804,deposit,78.89,70165.09,Delhi,other,1,14.1,1,0,0,26,0
SF00005626,2025-05-04 19:59:01,SC003271,withdrawal,170.84,178370.61,Pune,windows,23,18.2,2,0,0,19,0
SF00019026,2025-09-11 04:30:06,SC000116,purchase,21.09,329739.26,Bengaluru,ios,0,7.1,4,0,0,26,0
SF00001039,2025-05-10 05:11:14,SC002038,purchase,182.5,341801.08,Kolkata,ios,12,2,2,0,0,19,0
SF00005240,2025-03-18 12:43:45,SC005999,deposit,310.11,312261.75,Mumbai,ios,19,16.5,6,0,0,24,0
SF00014112,2025-07-25 09:19:54,SC003990,withdrawal,1422.44,299388.59,Mumbai,windows,3,6.8,3,0,0,22,0
SF00008793,2025-05-18 06:02:14,SC000444,withdrawal,1631.57,37799.75,Hyderabad,android,22,76.1,1,0,1,23,0
SF00016392,2025-09-08 10:52:14,SC004506,bill_payment,249.47,211710.07,Kolkata,mac,17,6.5,1,0,1,32,0
SF00014293,2025-11-29 13:51:02,SC003462,purchase,42.5,4949.81,Bengaluru,windows,15,12.4,3,1,0,32,0
SF00008811,2025-03-15 18:26:05,SC003723,purchase,100.46,297585.69,Indore,other,13,1.4,,0,0,24,0
SF00000317,2025-03-02 23:43:05,SC001695,bill_payment,967.7,312144.98,Kolkata,mac,17,17.9,2,0,0,16,0
SF00018218,2025-10-15 18:29:40,SC002213,,80.27,84253.86,Pune,ios,18,13.1,1,0,0,16,0
SF00016401,2025-08-07 15:18:45,SC001896,withdrawal,1095.48,6265.13,Chennai,android,3,20.3,0,0,1,41,0
SF00018979,06/12/2025,SC000095,bill_payment,642.97,318983.53,Pune,ios,11,12.2,2,0,0,15,0
SF00011907,2025-01-16 03:37:57,SC003018,purchase,10.76,240309.96,Kolkata,android,9,4.4,4,0,0,19,0
SF00000350,2025-07-06 09:31:49,SC002460,transfer,326.09,37737.55,Kolkata,windows,11,1.4,0,0,0,7,0
SF00014087,2025-01-11 21:27:32,SC004451,purchase,56.62,218049.15,Delhi,windows,1,8.3,5,0,0,43,0
SF00000402,2025-10-13 07:09:03,SC002986,withdrawal,125.77,129070.19,Bengaluru,ios,10,19,0,0,0,8,0
SF00018999,2025-12-16 03:13:56,SC002626,bill_payment,236.47,167996.84,Mumbai,MAC,17,15.5,6,0,0,33,0
SF00010307,2025-11-07 00:37:09,SC004306,withdrawal,1220.45,349060.03,Kolkata,mac,17,23.5,5,1,0,40,0
SF00001147,2025-04-21 20:25:25,SC001697,bill_payment,134.19,316098.99,Delhi,mac,18,15.9,6,1,0,52,0
SF00006254,2025-12-31 20:21:08,SC000639,purchase,121.18,4161.87,Mumbai,ios,22,2.6,3,0,0,10,0
SF00001688,2025-02-22 17:16:14,SC003900,withdrawal,147.28,169398.37,Pune,other,0,57.2,3,0,0,27,0
SF00006305,2025-03-03 03:38:00,SC004718,deposit,191.45,16421.26,Mumbai,android,1,2.6,3,0,0,33,0
SF00013094,2025-05-15 17:58:06,SC002346,purchase,354.06,119203.05,Bengaluru,other,18,8.7,0,0,1,22,0
SF00015151,2025-11-20 17:04:23,SC001317,withdrawal,144.44,44853.07,Chennai,ios,11,9.1,6,0,0,23,0
SF00011046,2025-10-06 22:38:36,SC004063,deposit,835.8,180617,Kolkata,android,9,1.7,6,1,1,53,0
SF00006023,2025-08-01 04:13:59,SC004060,transfer,131.19,234547.7,Chennai,windows,9,14.7,0,0,0,13,0
SF00006794,2025-09-27 07:21:38,SC004385,purchase,318.42,5467.8,Kolkata,other,15,8.5,4,0,0,18,0
SF00015438,2025-12-24 11:41:19,SC001416,purchase,833.19,3926.51,Kolkata,windows,17,13.4,5,0,0,37,0
SF00019533,2025-02-02 13:53:39,SC000509,bill_payment,122.63,137508.66,Kolkata,ios,22,3.3,2,0,0,16,0
SF00000283,2025-09-20 04:59:03,SC002435,bill_payment,161.36,63147.14,Pune,mac,11,7.4,6,0,0,26,0
SF00014758,2025-01-18 19:16:46,SC001807,deposit,961.75,212175.3,Pune,mac,17,2.9,2,0,1,29,0
SF00002071,2025-12-20 05:35:47,SC003379,deposit,334.25,309020.38,Kolkata,windows,2,2.6,2,0,0,34,0
SF00014310,,SC000557,transfer,83.38,307128.16,Kolkata,other,20,9,5,0,0,27,0
SF00008680,2025-12-03 03:18:34,SC001794,withdrawal,139.87,145688.82,Indore,ios,0,66,4,0,0,32,0
SF00010681,2025-10-06 06:31:38,SC001125,bill_payment,367.98,234650.17,Mumbai,other,12,8.7,0,0,0,11,0
SF00001109,2025-06-14 05:34:48,SC002421,transfer,322.38,221531.71,Pune,other,22,16.1,2,0,1,30,0
SF00006581,2025-02-23 05:42:54,SC002188,bill_payment,222.83,171465.27,Delhi,android,0,4.9,4,0,0,22,0
SF00016403,2025-10-20 04:14:30,SC003213,deposit,919.75,214847.45,Hyderabad,windows,3,12,4,0,0,31,0
SF00007553,2025-09-05 22:22:25,SC002844,withdrawal,51.27,199384.02,Kolkata,other,1,13.9,4,0,0,32,0
SF00018558,2025-04-03 16:18:11,SC001413,purchase,,226101.05,Bengaluru,ANDROID,23,17.4,4,0,0,18,0
SF00008721,2025-01-29 19:24:38,SC005553,bill_payment,60.45,76734.7,Indore,android,2,2.5,1,1,0,44,0
SF00019654,2025-05-10 00:44:08,SC001694,bill_payment,693.72,83857.32,Hyderabad,windows,23,29.8,2,0,1,29,0
SF00012071,2025-09-01 05:03:42,SC000683,deposit,189.63,46703.82,, mac ,10,5.2,1,0,0,16,0
SF00013781,2025-01-04 20:56:24,SC001759,transfer,230.6,220297.2,Pune,windows,9,48.8,6,0,1,42,0
SF00000766,2025-09-06 03:15:42,SC000950,purchase,58.05,45193.87,Pune,android,7,8.5,6,0,0,26,0
SF00003485,2025-04-22 11:41:53,SC005298,withdrawal,291.14,160612.6,Delhi,windows,6,3.6,6,0,0,31,0
SF00004546,2025-11-10 01:13:49,SC005341,bill_payment,126.02,37845.04,Indore,windows,12,3.6,3,0,0,10,0
SF00003558,2025-09-15 14:45:47,SC001554,purchase,239.91,271348.3,Pune,android,0,2.4,,0,0,25,0
SF00019872,2025-06-15 00:33:43,SC001954,deposit,117.78,92161.72,Pune,mac,12,4.6,5,0,0,33,0
SF00004787,2025-04-16 00:21:45,SC001332,transfer,340.25,215724.52,Chennai,mac,16,1.9,0,0,0,19,0
SF00008622,16/01/2025,SC005545,deposit,96.8,243888.07,Hyderabad,android,20,20.5,2,0,0,6,0
SF00008529,2025-08-13 22:11:48,SC004766,withdrawal,2134.8,204722.03,Delhi, mac ,12,3.7,0,0,0,13,0
SF00018496,2025-12-20 16:06:43,SC003827,deposit,41.3,122662.96,Kolkata,windows,1,7.4,0,0,0,27,0
SF00011202,2025-07-30 11:25:53,SC002794,withdrawal,156.95,243449.88,Hyderabad,ios,11,3.5,3,0,0,,0
SF00017774,2025-10-12 16:39:42,SC001450,bill_payment,307.79,347258.18,Hyderabad,other,18,8.8,0,0,0,16,0
SF00004895,2025-03-28 00:59:23,SC002602,purchase,195.91,106574.59,Mumbai,windows,22,23.7,0,0,0,19,0
SF00012369,2025-11-16 08:36:59,SC001461,withdrawal,397.8,313041.93,Pune,windows,9,25.3,1,0,0,11,0
SF00010335,2025-09-09 20:17:22,SC004888,purchase,321.84,177430.43,Delhi,android,11,4.6,3,0,0,7,0
SF00015127,2025-06-15 03:38:11,SC002860,bill_payment,67.44,30534.37,Mumbai,other,23,17,1,0,0,14,0
SF00015540,2025-04-27 04:12:50,SC002953,transfer,447.58,91026.25,Pune,android,22,1,2,0,0,16,0
SF00017306,2025-05-04 21:34:58,SC001421,withdrawal,87.85,117076.35,Delhi,windows,3,1.5,4,0,0,29,0
SF00002270,2025-02-21 06:29:21,SC005212,bill_payment,250.95,336399.76,Bengaluru,ios,8,39.7,3,0,0,12,0
SF00002979,2025-01-05 08:06:51,SC003530,transfer,243.4,341445.16,Delhi,other,21,47.8,2,0,0,19,0
SF00010762,2025-12-22 10:07:28,SC001603,bill_payment,860.84,198154.29,Pune,ios,11,1.2,3,0,0,14,0
SF00002143,2025-04-08 00:52:46,SC001900,bill_payment,708.58,214590.16,Indore,windows,21,2.9,6,0,0,25,0
SF00019048,2025-12-04 13:52:08,SC001400,purchase,653.11,81750.28,Indore,,9,10.6,6,0,1,49,0
SF00007263,2025-04-13 01:00:38,SC002267,withdrawal,965.11,235115.33,Delhi,windows,9,2.6,6,0,1,48,0
SF00011227,2025-02-10 17:09:29,SC002313,withdrawal,205.28,197497.6,Bengaluru,other,21,15.6,3,0,0,16,0
SF00017918,2025-05-18 23:13:51,SC004716,withdrawal,65.19,202311.96,Pune,android,11,2.7,2,0,1,19,0
SF00010361,2025-04-29 23:17:48,SC003598,withdrawal,163.48,349823.95,Kolkata,ios,23,14.3,2,0,0,9,0
SF00001048,2025-04-08 03:46:37,SC004022,bill_payment,386.45,123200.22,Indore,android,4,6.2,4,0,0,30,0
SF00013109,2025-11-21 19:16:04,SC001722,transfer,984.58,340288.06,Delhi,android,14,42.4,6,0,0,26,0
SF00009779,2025-04-30 00:28:07,SC001245,deposit,752.46,158003.4,Pune,other,21,7.2,4,0,0,9,0
SF00015243,2025-03-19 08:48:55,SC005293,transfer,206.7,81863.17,Kolkata,other,5,0.8,0,0,0,10,0
SF00002275,2025-08-25 06:14:12,SC002123,withdrawal,188.97,110956.33,Chennai,android,18,3.6,0,1,0,34,0
SF00016610,2025-10-14 13:13:08,SC004721,bill_payment,321.57,306298.49,Mumbai,ios,6,13.9,0,0,0,16,0
SF00011549,2025-10-02 23:45:27,SC005960,deposit,143.23,84919.11,Delhi,mac,18,5.3,2,0,0,14,0
SF00010288,2025-12-04 22:02:02,SC004992,bill_payment,151.13,220370.62,Hyderabad,mac,15,0.3,1,0,0,16,0
SF00015270,2025-12-13 01:14:09,SC003534,deposit,560.71,191353.06,Bengaluru,windows,12,13.7,0,0,0,11,0
SF00011779,2025-01-25 05:32:28,SC001348,deposit,280.74,251101.77,Bengaluru,mac,21,7,6,0,0,29,0
SF00009927,2025-05-01 04:39:01,SC004620,withdrawal,1323.64,221495.74,Pune,ios,0,6.1,4,0,0,27,0
SF00005388,2025-03-19 10:07:15,SC004155,bill_payment,293.38,338258.24,Kolkata,other,15,11.6,5,1,0,46,0
SF00002542,2025-09-18 09:19:10,SC001856,bill_payment,286.52,321492.73,Chennai,windows,12,2,1,0,1,34,0
SF00015803,2025-12-24 12:52:41,SC000069,purchase,447.74,79125.36,Bengaluru,ios,17,45.1,1,0,1,27,0
SF00002727,2025-06-20 18:39:31,SC004480,deposit,123.14,79433.37,Delhi,android,11,8.2,4,0,0,11,0
SF00008837,2025-11-02 16:07:11,SC000938,bill_payment,204.48,334253.14,Pune,windows,9,20.7,5,0,1,50,0
SF00015956,2025-06-28 11:13:58,SC005673,bill_payment,437.08,27169.85,Mumbai,windows,22,4.7,4,0,0,14,0
SF00003430,2025-09-24 04:27:42,SC003982,withdrawal,702.52,202725.74,Bengaluru,windows,21,10.6,1,0,0,8,0
SF00019655,2025-06-16 11:16:11,SC002023,purchase,356.77,242651.77,Indore,android,13,4.7,0,0,0,19,0
SF00012545,2025-09-19 07:15:10,SC001082,deposit,762.14,227987.98,Mumbai,mac,20,9.4,6,0,0,25,0
SF00016644,2025-03-26 03:05:52,SC005582,withdrawal,896.65,140247.94,Bengaluru,other,2,3.1,3,0,0,28,0
SF00002925,2025-07-16 10:40:46,SC005485,transfer,116.08,200448.73,Bengaluru,windows,8,17.7,3,0,0,5,0
SF00013007,2025-07-20 17:16:21,SC004802,bill_payment,672.02,201636.57,Pune,ios,0,3.9,3,0,0,23,0
SF00018244,2025-06-04 13:06:00,SC004087,bill_payment,257.78,346041.78,Chennai, ios ,14,5.5,3,0,0,16,0
SF00008440,2025-08-05 07:02:57,SC004658,withdrawal,517.02,322793.53,Indore,other,3,2.2,0,0,0,20,0
SF00014576,2025-08-07 22:07:16,SC003961,transfer,59.49,205336.48,Pune,ios,12,5.7,2,0,1,29,0
SF00006124,2025-10-27 12:04:26,SC004424,deposit,114.73,179922.8,Pune,windows,12,2,6,0,1,52,0
SF00008411,2025-08-27 14:39:07,SC002450,purchase,154.62,261113.54,Delhi,other,14,9.3,5,0,0,25,0
SF00013336,2025-11-25 01:33:21,SC005663,deposit,,227079.77,Kolkata,windows,12,7.3,4,0,0,15,0
SF00002884,2025-05-20 23:54:56,SC005663,withdrawal,150.59,9405.24,Pune,,5,8,6,0,0,27,0
SF00019716,2025-08-22 01:54:35,SC002436,transfer,354.46,16169,Pune,MAC,11,28.4,4,0,0,9,0
SF00017797,2025-02-10 14:36:22,SC000041,transfer,198.29,191796.94,Bengaluru,android,10,5.1,4,0,0,16,0
SF00007561,2025-06-28 20:29:12,SC001505,deposit,400.88,104620.6,Delhi,ios,23,4.2,5,0,0,34,0
SF00019371,2025-09-01 10:58:31,SC000172,transfer,286.75,310502.96,Chennai,mac,14,2.7,1,0,0,15,0
SF00016397,2025-03-12 17:13:10,SC000383,purchase,110.92,97398.85,Delhi,android,7,39.9,0,0,0,14,0
SF00013230,2025-02-26 02:07:22,SC003048,withdrawal,117.5,2142.22,Mumbai,other,17,17.6,1,0,0,7,0
SF00012723,2025-10-05 22:01:09,SC004876,bill_payment,149.55,112990.19,Delhi,windows,7,3.3,1,1,1,42,0
SF00012758,2025-04-23 04:24:04,SC002167,withdrawal,235.82,260710.35,Chennai,android,1,5.5,1,0,0,34,0
SF00000469,2025-07-29 05:46:12,SC005109,withdrawal,204.01,22454.22,Hyderabad,other,10,10.5,0,0,0,19,0
SF00000737,2025-09-28 14:17:10,SC005185,purchase,75.72,107826.64,Hyderabad,other,8,18.7,2,0,0,17,0
SF00017338,2025-08-01 09:31:31,SC002663,transfer,420.52,237038.09,Pune,mac,1,5.9,1,0,0,31,0
SF00007972,2025-02-25 22:25:10,SC001047,deposit,37.5,19445.15,Mumbai,windows,12,3,4,0,1,30,0
SF00017160,2025-07-16 00:26:33,SC000044,deposit,140.79,348427.15,Indore,android,11,42.4,0,0,0,9,0
SF00003487,2025-07-05 22:46:43,SC003682,withdrawal,133.73,91086.42,Hyderabad,windows,17,8.1,3,0,0,20,0
