order_id,order_date,customer_id,product_category,order_amount,payment_method,billing_country,shipping_country,email_age_days,account_age_days,device_type,ip_risk_level,failed_payment_attempts,delivery_speed,risk_score,is_fraud
ORD00006672,2025-05-12 21:00:31,EC002838,books,1413.21,net_banking,India,United States,826,299,mac,high,1,express,61,0
ORD00010170,2025-12-14 13:39:48,EC003662,beauty,446.69,credit_card,India,India,824,1015,windows,low,3,express,30,0
ORD00011704,2025-06-15 20:33:32,EC001826,fashion,2649.19,debit_card,Germany,Germany,2198,822,windows,high,3,express,46,0
ORD00011610,2025-12-04 14:40:13,EC000792,fashion,83.54,wallet,United States,United States,1594,961,other,low,1,,16,0
ORD00002199,2025-12-07 04:46:05,EC000461,beauty,209.51,upi,Canada,Canada,670,673,mac,low,1,standard,17,0
ORD00011500,2025-10-10 09:17:24,EC001631,sports,145.51,upi,Germany, Germany ,1317,835,android,high,2,standard,54,0
ORD00009483,2025-04-24 17:35:19,EC003225,electronics,1015.22,upi,United States,UAE,141,264,android,low,3,same_day,48,0
ORD00004954,2025-03-17 02:49:51,EC003071,fashion,750.18,wallet,UAE,UAE,2116,1039,windows,low,0,standard,6,0
ORD00002604,2025-12-27 15:56:16,EC002984,fashion,242.58,debit_card,United States,United States,605,923,windows,medium,2,same_day,39,0
ORD00004831,2025-09-27 17:12:22,EC003184,electronics,892.8,debit_card,Germany,Germany,2110,494,ios,medium,3,standard,39,1
ORD00000567,2025-07-01 14:16:17,EC001923,books,142.46,net_banking,Australia,Australia,1364,1737,other,high,2,standard,48,0
ORD00010318,2025-12-15 19:16:31,EC002669,books,125.42,credit_card,Australia,Australia,1517,421,other,high,1,express,31,0
ORD00006635,2025-08-11 22:30:10,EC001852,fashion,224.56,credit_card,Singapore,Singapore,917,687,other,low,2,express,30,0
ORD00005795,2025-06-17 20:08:20,EC002347,books,393.26,upi,Singapore,Singapore,690,1157,mac,low,1,express,17,0
ORD00001123,2025-11-10 14:33:21,EC000238,beauty,1215.53,net_banking,Canada,Canada,230,1144,mac,medium,1,express,14,1
ORD00002950,2025-01-23 23:27:22,EC000913,beauty,220.09,debit_card,UAE,UAE,354,1133,ios,low,0,same_day,11,0
ORD00010504,2025-10-23 22:44:42,EC003090,sports,84.21,credit_card,United Kingdom,United Kingdom,33,1377,mac,low,2,standard,28,0
ORD00009533,2025-05-19 04:49:44,EC003394,sports,324.56,upi,Australia,Australia,498,708,windows,medium,1,express,23,0
ORD00000136,2025-10-22 12:36:50,EC000346,sports,346.27,credit_card,Australia,Australia,1726,670,android,low,1,express,13,0
ORD00006268,2025-05-29 19:29:05,EC003429,home,375.4,net_banking,India,India,1428,781,other,medium,0,same_day,22,0
ORD00002748,2025-08-02 06:58:27,EC002069,fashion,230.63,upi,Germany,,544,260,ios,medium,2,express,42,0
ORD00003273,2025-10-21 08:01:07,EC001354,electronics,1080.58,net_banking,Australia,Australia,1637,1454,windows,low,2,same_day,29,0
ORD00000351,2025-08-08 16:03:06,EC002988,sports,286.15,wallet,Canada,Canada,1032,103,ios,medium,0,,17,0
ORD00009108,2025-04-19 00:21:20,EC001664,electronics,501.93,upi,India,India,1706,1351,ios,low,2,express,23,0
ORD00009450,2025-12-19 18:47:46,EC000258,fashion,1144.05,credit_card,Germany,Germany,312,1150,windows,medium,3,same_day,36,0
ORD00003597,2025-08-25 04:18:03,EC002701,beauty,430.06,wallet,Canada,Canada,2088,207,windows,medium,2,standard,40,0
ORD00004789,2025-06-25 23:08:38,EC002742,books,220.33,upi,Germany,Germany,1518,456,other,medium,2,same_day,39,0
ORD00005478,2025-04-29 20:09:38,EC000981,books,208.06,wallet,India,India,493,458,windows,low,1,standard,5,0
ORD00002412,,EC001027,electronics,236.08,credit_card,Germany,Germany,2164,1771,mac,medium,2,same_day,35,0
ORD00006187,2025-03-13 01:42:43,EC000502,beauty,99.01,wallet,Canada,Canada,27,1438,windows,low,3,same_day,40,0
ORD00009597,2025-11-13 05:01:54,EC002666,fashion,276.7,wallet,Germany,Germany,965,1578,other,high,1,express,40,0
ORD00006707,2025-11-28 00:15:19,EC000467,sports,153.42,wallet,Canada,Canada,51,846,mac,high,0,standard,41,0
ORD00009556,2025-09-17 00:06:55,EC003104,beauty,189.53,upi,Australia,UAE,235,512,ios,high,1,same_day,55,0
ORD00000032,2025-04-07 09:48:22,EC002435,fashion,352.56,wallet,UAE,Australia,1683,148,other,low,2,same_day,43,0
ORD00007304,2025-06-05 11:51:22,EC002518,home,1391.29,credit_card,UAE,UAE,1615,906,mac,low,3,same_day,24,0
ORD00008385,2025-01-03 07:44:17,EC003988,books,686.87,credit_card,United States,United States,1042,1364,windows,low,0,standard,13,0
ORD00005730,2025-11-14 06:51:06,EC000319,fashion,461.62,credit_card,United Kingdom,United Kingdom,225,813,windows,high,2,express,48,0
ORD00000204,2025-09-13 16:44:34,EC002258,sports,472.32,net_banking,,United States,15,183,mac,low,3,standard,46,0
ORD00011939,2025-04-11 14:03:35,EC000385,fashion,259.96,wallet,Singapore,Singapore,686,939,other,high,3,same_day,51,0
ORD00006642,2025-04-27 05:06:20,EC000899,sports,166.57,wallet,Germany,Germany,151,235,ios,medium,3,same_day,36,0
ORD00009294,2025-02-25 14:03:44,EC003877,home,78.41,credit_card,Germany,Germany,1920,1203,mac,low,2,standard,23,0
ORD00008108,2025-12-05 11:08:30,EC000399,electronics,941.74,credit_card,Singapore,Singapore,1620,253,ios,medium,0,standard,17,0
ORD00000342,,EC002432,beauty,213.93,net_banking,Singapore,Singapore,1108,1668,windows,medium,2,standard,35,0
ORD00006565,2025-07-07 23:52:35,EC002769,books,597.99,wallet,UAE,UAE,1069,851,mac,medium,2,same_day,41,0
ORD00000672,2025-02-21 04:46:21,EC003600,books,72.91,upi,Canada,Canada,386,1541,mac,low,0,standard,14,0
ORD00004040,2025-07-22 01:36:12,EC003498,sports,502.78,wallet,Germany,UAE,1914,1747,mac,high,3,standard,68,0
ORD00009545,2025-08-06 07:46:31,EC002331,books,516.17,upi,Canada,Germany,1960,479,android,low,3,same_day,46,0
ORD00009371,2025-12-16 13:33:55,EC001436,sports,166.41,credit_card,Canada,Canada,1532,166,mac,low,2,same_day,25,0
ORD00009504,2025-06-10 12:15:37,EC001710,home,105.75,,United States,United States,1797,256,ios,medium,2,express,40,0
ORD00003039,2025-01-31 09:18:35,EC003067,fashion,283.28,credit_card,Germany,Germany,733,152,other,medium,2,same_day,40,0
ORD00002411,2025-06-04 06:02:50,EC002395,electronics,57.36,upi,UAE,UAE,836,44,ios,low,0,same_day,7,0
ORD00001487,2025-10-04 11:03:05,EC000011,sports,388.29,net_banking,Singapore,Singapore,1670,708,ios,low,2,express,26,0
ORD00010157,2025-08-20 09:51:42,EC003926,sports,50,credit_card,Singapore,Singapore,1698,1666,mac,low,2,same_day,22,0
ORD00010816,2025-06-09 03:17:52,EC000440,books,710.95,debit_card,,India,1435,1651,other,medium,1,express,20,0
ORD00009851,2025-08-13 10:48:54,EC000623,fashion,256.36,wallet,United States,United States,2151,1700,mac,medium,2,express,37,0
ORD00002541,2025-08-08 23:01:02,EC000293,home,253.08,credit_card,Singapore,Singapore,2011,1078,ios,low,1,standard,,0
ORD00006013,2025-07-23 23:50:08,EC003497,books,271.62,credit_card,Canada,Canada,2033,1108,other,low,2,same_day,29,0
ORD00007191,2025-12-21 22:30:14,EC000648,fashion,1594.23,wallet,UAE,UAE,559,737,other,medium,3,express,37,0
ORD00006400,2025-10-15 16:15:51,EC004197,fashion,104.93,debit_card,Germany,Germany,553,326,other,medium,1,same_day,22,0
ORD00005787,2025-08-25 08:53:13,EC001972,electronics,1659.43,wallet,India,India,1880,1048,other,medium,3,standard,36,0
ORD00011194,2025-10-03 17:56:50,EC001254,home,378.84,credit_card,UAE,UAE,940,1116,windows,medium,0,express,18,0
ORD00005627,2025-06-06 20:23:15,EC003622,books,71.55,wallet,UAE,UAE,1153,304,windows,medium,1,standard,15,0
ORD00006414,2025-03-17 15:23:32,EC001138,home,296.68,net_banking,Canada,Canada,1720,222,other,medium,3,same_day,31,0
ORD00003292,2025-09-24 19:22:16,EC004152,fashion,681.12,upi,United States,United States,1233,1165,windows,low,3,express,28,0
ORD00000896,2025-11-06 12:00:59,EC003773,sports,100.58,credit_card,Germany,UAE,669,773,ios,low,3,express,49,0
ORD00006375,2025-04-03 08:39:03,EC003216,home,696.89,debit_card,UAE,UAE,1916,650,other,medium,0,same_day,24,0
ORD00008295,2025-11-19 03:18:35,EC000211,fashion,176.03,wallet,Canada,Canada,1535,1664, mac ,low,0,same_day,6,0
ORD00011720,2025-01-28 07:57:59,EC002522,electronics,825.39,upi,United Kingdom,United Kingdom,1648,614,ios,low,2,same_day,,0
ORD00011270,2025-06-17 00:54:01,EC000247,electronics,121.83,debit_card,Australia,Australia,1756,1333,android,low,1,express,12,0
ORD00005734,2025-04-11 20:26:04,EC000070,sports,979.88,net_banking,UAE,UAE,1983,1786,mac,medium,2,express,40,0
ORD00000372,2025-09-24 20:26:39,EC000468,sports,1557.75,upi,Canada,Canada,1621,653,mac,medium,1,express,21,0
ORD00008567,,EC002291,fashion,269.6,credit_card,United Kingdom,United Kingdom,97,1128,other,low,2,same_day,29,0
ORD00002720,2025-09-30 22:34:29,EC003253,electronics,203.54,credit_card,Germany,Germany,1672,307,mac,high,2,same_day,47,0
ORD00004528,2025-01-09 15:22:13,EC001804,fashion,85.78,wallet,India,India,1605,1528,windows,medium,0,standard,25,0
ORD00005793,2025-04-04 15:38:05,EC003589,sports,523.73,credit_card,Germany,Germany,2189,1746,other,high,0,standard,40,0
ORD00004070,2025-08-06 11:11:39,EC004180,beauty,554.85,wallet,United Kingdom,United Kingdom,613,1357,mac,low,2,express,31,0
ORD00006654,2025-07-15 15:03:29,EC002827,beauty,272.7,wallet,Canada,Canada,1681,1038,ios,medium,2,same_day,30,0
ORD00000078,2025-12-05 02:17:02,EC003704,sports,431.47,credit_card,Australia,Australia,717,1771,mac,medium,1,standard,22,0
ORD00002687,2025-05-27 03:21:03,EC001236,sports,164.62,credit_card,UAE,UAE,1988,1646,windows,medium,3,express,,0
ORD00005615,2025-03-19 14:10:07,EC000089,fashion,110.49,debit_card,Singapore,United Kingdom,301,439,ios,medium,2,same_day,57,0
ORD00010621,2025-09-02 05:14:04,EC002035,beauty,320.33,net_banking,Singapore,Singapore,2112,325,windows,,2,express,32,1
ORD00001511,2025-03-11 17:07:13,EC003858,sports,1374.79,upi,India,Singapore,974,617,other,low,3,same_day,51,0
ORD00009928,2025-06-03 05:24:25,EC000832,sports,241.04,net_banking,Singapore,Singapore,1720,247,ios,medium,1,standard,26,0
ORD00000398,2025-05-14 15:08:21,EC001866,sports,283.07,wallet,Canada,Canada,2027,1789,mac,medium,3,same_day,31,0
ORD00009785,2025-12-04 12:41:35,,electronics,201.29,net_banking,United Kingdom,United Kingdom,427,1200,android,low,2,standard,27,0
ORD00010320,2025-02-27 06:54:48,EC002327,home,297.8,wallet,Singapore,Singapore,1188,518,android,high,2,same_day,57,0
ORD00011422,2025-11-13 20:39:03,EC004057,electronics,237.34,debit_card,Canada,Canada,1267,802,other,medium,3,standard,34,0
ORD00004324,2025-05-06 19:40:38,EC004085,sports,383.09,debit_card,Canada,Canada,1434,1630,mac,high,0,same_day,31,0
ORD00002349,2025-02-20 02:49:16,,home,87.21,wallet,Singapore,Singapore,593,922,ios,high,0,standard,32,1
ORD00008861,2025-04-05 11:15:46,EC000742,books,517.73,upi,Singapore,Singapore,1788,1318,ios,high,3,standard,49,0
ORD00009755,2025-11-19 19:45:09,EC001938,sports,318.32,upi,United Kingdom,United Kingdom,1504,124,other,low,1,same_day,17,0
ORD00009040,2025-05-28 17:01:16,EC004150,fashion,125.1,debit_card,Canada,Canada,863,184,other,medium,0,standard,20,0
ORD00011277,2025-03-03 15:42:36,EC001617,fashion,554.82,credit_card,Australia,Germany,1064,16,windows,medium,1,standard,55,0
ORD00011130,2025-04-08 09:59:37,EC003565,home,180.8,debit_card,Canada,Canada,1143,543,mac,medium,3,standard,39,0
ORD00005141,2025-03-01 11:33:59,EC001362,home,253.41,wallet,Singapore,Singapore,2108,1509,WINDOWS,high,1,express,37,0
ORD00000464,2025-01-21 13:58:18,EC002996,sports,434.24,upi,Canada,Canada,511,1111,ios,medium,2,same_day,36,0
ORD00003833,2025-07-28 19:22:49,EC002762,beauty,2322.1,upi,Australia,Australia,132,715,android,medium,0,standard,22,0
ORD00010259,2025-12-22 14:36:38,EC001123,beauty,556.2,net_banking,Australia,Australia,2069,1133,other,medium,0,express,21,0
ORD00010455,2025-11-04 06:48:25,EC002002,books,298.77,upi,Germany,Canada,862,954,ios,low,3,same_day,44,0
ORD00002647,2025-05-07 17:10:06,EC001886,fashion,144.52,wallet,India,India,471,195,mac,medium,2,standard,38,0
ORD00005972,2025-05-27 23:34:25,EC003753,books,424.05,debit_card,Singapore,Singapore,756,1517,ios,low,1,standard,6,0
ORD00005192,2025-05-02 01:39:54,EC000857,home,597.49,debit_card,Germany,Germany,998,616,windows,high,0,standard,35,0
ORD00003120,2025-04-18 00:31:19,EC000153,books,367.4,upi,Canada,Canada,565,1767,other,medium,1,standard,15,0
ORD00011671,2025-02-09 18:30:36,EC002984,sports,187.67,wallet,Singapore,Singapore,245,1582,android,high,2,express,50,0
ORD00001766,2025-01-15 05:07:24,EC002746,fashion,767.28,net_banking,Australia,Australia,1706,301,windows,medium,0,express,14,0
ORD00008266,2025-12-11 13:17:02,EC000922,beauty,675.12,credit_card,Singapore,,1876,264,mac,medium,1,express,21,0
ORD00002052,2025-01-12 02:37:20,EC000408,fashion,1442.3,debit_card,Australia,Australia,1211,283,windows,low,1,express,14,0
ORD00002485,2025-12-04 02:05:20,EC003386,home,392.76,debit_card,UAE,UAE,1755,1613,mac, low ,1,same_day,7,1
ORD00011843,2025-07-18 23:15:54,EC001284,home,134.04,debit_card,Germany,Germany,969,1104,windows,medium,2,express,31,0
ORD00010671,2025-09-27 12:32:24,EC003895,fashion,725.54,net_banking,Singapore,,1760,829,other,high,1,express,36,0
ORD00005857,2025-09-29 14:35:47,EC000485,fashion,623.15,,UAE,UAE,2122,943,other,low,2,express,22,0
ORD00000226,2025-12-06 03:33:44,EC003873,books,191.02,wallet,Australia,United Kingdom,2091,293,mac,high,0,standard,51,0
ORD00004252,2025-01-17 11:17:01,EC002155,sports,99.53,wallet,India,Singapore,1744,1707,windows,medium,0,express,38,0
ORD00003826,2025-11-11 04:51:59,EC003424,electronics,472.46,debit_card,United Kingdom,United Kingdom,86,1458,windows,low,2,same_day,23,0
ORD00010888,2025-09-26 17:04:14,EC003710,home,77.65,credit_card,India,India,2172,336,other,high,2,standard,49,0
ORD00000931,2025-05-25 00:23:11,EC003386,sports,1436.11,net_banking,Australia,Australia,1284,1784,windows,low,1,express,14,0
ORD00010190,2025-12-24 16:12:04,EC002475,electronics,829.57,debit_card,Australia,Australia,722,264,windows,low,1,express,13,0
ORD00009950,2025-08-26 09:40:27,EC000065,fashion,289.66,credit_card,Australia,Australia,118,1247,windows,medium,2,express,33,0
ORD00007922,2025-01-27 01:05:18,EC003655,home,438.04,credit_card,UAE,UAE,1616,1044,windows,high,0,standard,35,0
ORD00002362,2025-06-16 03:21:08,EC002661,fashion,648.74,upi,United States,United States,376,571,android,low,0,standard,12,0
ORD00003384,2025-01-21 18:22:57,EC001955,books,551.7,debit_card,Canada,Canada,1146,1485,windows,medium,2,same_day,41,0
ORD00006954,2025-12-12 19:37:04,EC000306,fashion,1983.96,wallet,Canada,India,624,1281,android,medium,3,express,59,0
ORD00008399,2025-06-05 10:35:08,EC002251,HOME,195.93,credit_card,UAE,UAE,2117,1444,windows,low,3,express,22,0
ORD00005008,2025-09-06 17:11:16,EC001698,home,298.38,debit_card,UAE,UAE,667,1621,other,medium,1,standard,16,0
ORD00000127,2025-11-23 01:12:10,EC002098,fashion,139.63,credit_card,India,India,1702,1331,android,medium,1,standard,24,0
ORD00010038,2025-07-28 08:02:42,EC003744,electronics,348.66,credit_card,Singapore,Singapore,522,1069,other,medium,0,express,19,0
ORD00005125,2025-07-17 07:31:35,EC003573,home,432.18,debit_card,Australia,Australia,597,1027,windows,high,3,standard,51,0
ORD00005131,2025-02-24 02:46:21,EC001072,fashion,2329.86,upi,Germany,Germany,1833,904,windows,medium,0,express,18,0
ORD00011462,2025-12-03 03:15:58,EC003719,home,147.37,debit_card,Australia,Australia,82,1216,android,low,0,express,6,0
ORD00003019,2025-01-21 00:38:06,EC003706,beauty,814.26,net_banking,UAE,India,874,1619,android,low,0,express,34,0
ORD00004066,2025-03-11 09:00:50,EC001172,home,268.05,wallet,UAE,UAE,136,699,windows,low,3,standard,25,0
ORD00000406,2025-03-06 07:14:59,EC000919,beauty,,debit_card,Canada,Canada,203,1608,android,low,2,same_day,26,0
ORD00004236,2025-06-04 00:30:20,EC001524,books,1089.44,wallet,Canada,Canada,915,1621,mac,low,3,standard,24,0
ORD00004892,2025-12-03 13:56:40,EC000114,sports,263.73,,Germany,Germany,816,1780,ios,low,1,same_day,11,0
ORD00005204,2025-07-20 22:12:31,EC003368,books,458.63,net_banking,Germany,Germany,1547,1158,other,high,0,same_day,31,0
ORD00006231,2025-08-28 19:58:16,EC004164,sports,546.76,wallet,Australia, Australia ,19,1503,mac,low,2,same_day,43,0
ORD00004417,2025-10-09 02:36:00,EC002894,sports,710.64,credit_card,Canada,Canada,1557,1752,mac,low,3,express,25,0
ORD00003508,2025-08-17 02:37:01,EC001989,beauty,731.99,upi,Australia,Australia,1852,588,ios,low,1,express,17,0
ORD00007826,2025-05-05 16:02:33,EC002500,books,1376.15,upi,Singapore,,1176,1524,windows,high,2,express,53,0
ORD00007530,2025-05-03 20:18:47,EC000100,fashion,228.73,upi,United States,United States,1944,659,android,medium,1,same_day,21,0
ORD00005323,2025-08-12 20:28:18,EC002701,electronics,106.53,credit_card,United Kingdom,United Kingdom,593,319,android,medium,1,standard,18,0
ORD00008559,2025-08-24 23:05:49,EC000232,home,1777.26,wallet,Canada,Canada,243,166,other,medium,0,express,15,0
ORD00006434,2025-03-27 10:39:41,EC004156,sports,100.98,net_banking,Singapore,Singapore,1185,1300,android,high,0,express,38,0
ORD00000678,2025-10-01 05:54:14,EC003630,home,83.9,upi,United States,United States,1640,1315,mac,medium,1,standard,25,0
ORD00005652,2025-12-18 19:00:04,EC000890,electronics,329.16,wallet,United States,United States,577,458,android,medium,0,standard,23,0
ORD00008690,2025-12-04 00:55:55,EC002101,home,115.67,credit_card,United Kingdom,United Kingdom,606,9,windows,low,3,same_day,43,0
ORD00006138,2025-03-25 16:35:22,EC003659,home,1927.89,debit_card,Germany,Germany,1772,1470,windows,low,1,express,13,0
ORD00006526,,EC002968,electronics,403.68,credit_card,United States,United States,1295,466,ios,medium,2,express,31,0
ORD00009658,2025-01-19 20:19:57,EC000291,fashion,791.99,upi,UAE,UAE,201,1444,android,low,0,same_day,,0
ORD00009431,2025-01-15 14:03:52,EC003418,beauty,857.53,debit_card,Australia,United Kingdom,1746,1704,other,medium,1,standard,35,0
ORD00010853,2025-03-10 12:17:37,EC001270,books,422.27,credit_card,United States,United States,272,48,other,medium,0,express,22,0
ORD00007321,2025-02-24 12:50:01,EC002529,fashion,174.94,net_banking,,Australia,1770,1059,mac,medium,3,standard,37,0
ORD00006415,2025-04-23 17:29:26,EC002560,beauty,285.16,upi,Singapore,Singapore,1929,1398,other,low,3,same_day,29,0
ORD00000017,2025-09-29 21:54:58,EC003564,sports,490.64,wallet,Canada,Canada,868,318,other,low,0,same_day,16,0
ORD00010653,2025-11-30 05:45:01,EC002524,fashion,150.27,net_banking,UAE,UAE,768,1569,android,low,1,same_day,6,0
ORD00008276,2025-12-16 17:01:36,EC000149,home,205.71,debit_card,India,India,460,32,ios,low,3,express,25,0
ORD00002903,2025-04-19 18:53:05,EC000132,electronics,487.17,upi,Singapore,Singapore,273,572,mac,medium,2,express,39,0
ORD00003554,2025-04-16 03:53:05,EC001002,books,70.23,upi,India,India,328,1120,other,medium,3,same_day,39,0
ORD00008492,2025-11-08 08:23:42,EC000521,electronics,334.46,debit_card,Canada,Canada,1544,1087,other,low,0,same_day,6,0
ORD00003796,2025-10-27 14:34:19,EC002659,books,133.66,net_banking,Canada,Canada,589,1637,windows,medium,3,express,32,0
ORD00007167,2025-07-16 02:44:28,EC001375,beauty,498.61,debit_card,Australia,Australia,1890,1049,ios,medium,1,express,17,0
ORD00009476,2025-08-08 01:34:58,EC001363,books,422.4,upi,United Kingdom,United Kingdom,1327,1066,mac, low ,1,same_day,13,0
ORD00005931,2025-03-31 00:33:50,EC001051,beauty,489.43,net_banking,UAE,UAE,173,7,mac,low,0,express,24,0
ORD00010481,2025-06-24 20:14:53,EC004094,books,365.36,wallet,Canada,Canada,1157,1751,other,low,2,standard,31,0
